,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/umap_epochs,config/umap_mdist,config/umap_ncomp,config/umap_neigh,config/umap_spread,logdir
646,0.3450704225352112,92.57532382011414,True,1,f66f6338,2023-09-28_08-16-05,1695888965,92.57532382011414,459898,43acadaf66b7,172.17.0.5,92.57532382011414,1,362,0.19088128882679006,340,17,1.4550496165500197,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_f66f6338_647_umap_epochs=362,umap_mdist=0.1909,umap_ncomp=340,umap_neigh=17,umap_spread=1.4550_2023-09-28_08-14-32"
647,0.323943661971831,166.49342584609985,True,1,b38f5448,2023-09-28_08-17-42,1695889062,166.49342584609985,459357,43acadaf66b7,172.17.0.5,166.49342584609985,1,324,0.06419713236164123,434,32,1.9544378478872853,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_b38f5448_648_umap_epochs=324,umap_mdist=0.0642,umap_ncomp=434,umap_neigh=32,umap_spread=1.9544_2023-09-28_08-14-56"
648,0.3075117370892019,40.0675048828125,True,1,dce32738,2023-09-28_08-15-43,1695888943,40.0675048828125,460394,43acadaf66b7,172.17.0.5,40.0675048828125,1,394,0.5465823820637604,447,2,1.351363716226817,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_dce32738_649_umap_epochs=394,umap_mdist=0.5466,umap_ncomp=447,umap_neigh=2,umap_spread=1.3514_2023-09-28_08-15-03"
649,0.3943661971830985,73.80228114128113,False,1,2b92589a,2023-09-28_08-16-57,1695889017,73.80228114128113,460394,43acadaf66b7,172.17.0.5,73.80228114128113,1,429,0.3001247730506816,494,6,1.7174765494036182,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_2b92589a_650_umap_epochs=429,umap_mdist=0.3001,umap_ncomp=494,umap_neigh=6,umap_spread=1.7175_2023-09-28_08-15-43"
650,0.3309859154929577,92.01073122024536,True,1,862861b7,2023-09-28_08-17-37,1695889057,92.01073122024536,459898,43acadaf66b7,172.17.0.5,92.01073122024536,1,376,0.2628115042774017,265,23,1.504133546410986,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_862861b7_651_umap_epochs=376,umap_mdist=0.2628,umap_ncomp=265,umap_neigh=23,umap_spread=1.5041_2023-09-28_08-16-05"
651,0.392018779342723,68.91878724098206,False,1,77e6cf15,2023-09-28_08-18-06,1695889086,68.91878724098206,460394,43acadaf66b7,172.17.0.5,68.91878724098206,1,456,0.31832768780190035,450,6,1.4188447282584657,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_77e6cf15_652_umap_epochs=456,umap_mdist=0.3183,umap_ncomp=450,umap_neigh=6,umap_spread=1.4188_2023-09-28_08-16-57"
652,0.2605633802816901,438.2538318634033,True,1,86872609,2023-09-28_08-24-32,1695889472,438.2538318634033,460144,43acadaf66b7,172.17.0.5,438.2538318634033,1,431,0.2967433626693684,471,95,1.7085400596447897,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_86872609_653_umap_epochs=431,umap_mdist=0.2967,umap_ncomp=471,umap_neigh=95,umap_spread=1.7085_2023-09-28_08-17-13"
653,0.3755868544600939,107.32037210464478,False,1,7dc0b366,2023-09-28_08-19-24,1695889164,107.32037210464478,459898,43acadaf66b7,172.17.0.5,107.32037210464478,1,580,5.046911188312129e-05,363,15,1.9256088187287177,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_7dc0b366_654_umap_epochs=580,umap_mdist=0.0001,umap_ncomp=363,umap_neigh=15,umap_spread=1.9256_2023-09-28_08-17-37"
654,0.3380281690140845,107.38624906539916,True,1,31491bcb,2023-09-28_08-19-25,1695889165,107.38624906539916,458924,43acadaf66b7,172.17.0.5,107.38624906539916,1,334,0.3657026253730427,383,19,1.2804515209615868,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_31491bcb_655_umap_epochs=334,umap_mdist=0.3657,umap_ncomp=383,umap_neigh=19,umap_spread=1.2805_2023-09-28_08-17-38"
655,0.3262910798122065,178.59205746650696,True,1,4ee515ea,2023-09-28_08-20-41,1695889241,178.59205746650696,459357,43acadaf66b7,172.17.0.5,178.59205746650696,1,470,0.3984137061591549,465,27,1.6341617987466435,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_4ee515ea_656_umap_epochs=470,umap_mdist=0.3984,umap_ncomp=465,umap_neigh=27,umap_spread=1.6342_2023-09-28_08-17-43"
656,0.380281690140845,82.43976616859436,False,1,2caa2fdd,2023-09-28_08-19-29,1695889169,82.43976616859436,460394,43acadaf66b7,172.17.0.5,82.43976616859436,1,448,0.5266554356027082,553,6,1.7241296668270298,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_2caa2fdd_657_umap_epochs=448,umap_mdist=0.5267,umap_ncomp=553,umap_neigh=6,umap_spread=1.7241_2023-09-28_08-18-07"
657,0.3779342723004695,117.6984477043152,False,1,85af5815,2023-09-28_08-21-22,1695889282,117.6984477043152,459898,43acadaf66b7,172.17.0.5,117.6984477043152,1,504,0.6197573612530495,602,9,1.7819333105837063,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_85af5815_658_umap_epochs=504,umap_mdist=0.6198,umap_ncomp=602,umap_neigh=9,umap_spread=1.7819_2023-09-28_08-19-25"
658,0.323943661971831,220.19993925094604,True,1,9f3da2c3,2023-09-28_08-23-06,1695889386,220.19993925094604,458924,43acadaf66b7,172.17.0.5,220.19993925094604,1,416,0.5837888459535275,500,36,1.5273196491054057,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_9f3da2c3_659_umap_epochs=416,umap_mdist=0.5838,umap_ncomp=500,umap_neigh=36,umap_spread=1.5273_2023-09-28_08-19-25"
659,0.3380281690140845,102.4256947040558,True,1,fcc48e3b,2023-09-28_08-21-12,1695889272,102.4256947040558,460394,43acadaf66b7,172.17.0.5,102.4256947040558,1,272,0.12975393133929017,285,29,0.9793706225495692,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_fcc48e3b_660_umap_epochs=272,umap_mdist=0.1298,umap_ncomp=285,umap_neigh=29,umap_spread=0.9794_2023-09-28_08-19-30"
