,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/down_HL,config/size_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
261,0.5868544600938967,1696561794,False,1,1e2ea4fc,2023-10-06_03-09-54,1017.5095164775848,1017.5095164775848,302,516b0028877c,172.17.0.2,1017.5095164775848,1,,256,2,9,237,36,0.0002190627185188445,1.6324274691989242e-07,1e2ea4fc
262,0.5955399061032863,1696562167,False,1,54dffc5d,2023-10-06_03-16-07,1329.8071343898773,1329.8071343898773,371,516b0028877c,172.17.0.2,1329.8071343898773,1,,256,2,13,220,19,0.00016321276730627072,2.9763805306344077e-06,54dffc5d
263,0.5938967136150235,1696562674,False,1,c486220c,2023-10-06_03-24-34,995.283685207367,995.283685207367,403,516b0028877c,172.17.0.2,995.283685207367,1,,256,2,12,144,30,0.0003391928412826849,1.6431977636918822e-06,c486220c
264,0.5870892018779343,1696562662,False,1,b45f5a6b,2023-10-06_03-24-22,980.6031165122986,980.6031165122986,503,516b0028877c,172.17.0.2,980.6031165122986,1,,256,2,14,205,26,0.00015337465020506293,9.645894599517864e-07,b45f5a6b
265,0.5828638497652582,1696562944,False,1,117e6479,2023-10-06_03-29-04,1149.4075210094452,1149.4075210094452,302,516b0028877c,172.17.0.2,1149.4075210094452,1,,256,2,11,193,43,0.0002791992396032486,6.573532975575921e-07,117e6479
266,0.6126760563380281,1696562957,False,1,1875183b,2023-10-06_03-29-17,790.2581732273102,790.2581732273102,371,516b0028877c,172.17.0.2,790.2581732273102,1,,256,2,10,172,11,0.00024157236209585152,2.6967948369309134e-06,1875183b
267,0.6194835680751174,1696563852,False,1,4a4bccb1,2023-10-06_03-44-12,1189.8388047218323,1189.8388047218323,503,516b0028877c,172.17.0.2,1189.8388047218323,1,,256,2,13,255,37,0.00013858008788197992,4.189067221694889e-06,4a4bccb1
268,0.5859154929577465,1696563561,False,1,6f28ba2e,2023-10-06_03-39-21,886.8877210617065,886.8877210617065,403,516b0028877c,172.17.0.2,886.8877210617065,1,,256,2,12,153,33,0.0005320785129395483,4.018082691319426e-06,6f28ba2e
269,-0.1,1696562945,True,1,36d2bd1b,2023-10-06_03-29-05,0.6603207588195801,0.6603207588195801,302,516b0028877c,172.17.0.2,0.6603207588195801,1,,256,3,9,232,22,0.00011693419810047076,3.2475024578226983e-06,36d2bd1b
270,0.6061032863849765,1696564309,False,1,81898ccc,2023-10-06_03-51-49,1364.4730424880981,1364.4730424880981,302,516b0028877c,172.17.0.2,1364.4730424880981,1,,256,2,15,201,40,0.0001961788581629801,1.2153036410366835e-06,81898ccc
271,-0.1,1696562958,True,1,11f845f3,2023-10-06_03-29-18,0.5703511238098145,0.5703511238098145,371,516b0028877c,172.17.0.2,0.5703511238098145,1,,256,3,11,135,7,9.19888313246967e-05,2.32604598500853e-06,11f845f3
272,0.589906103286385,1696564791,False,1,6612a1ab,2023-10-06_03-59-51,1833.2007052898407,1833.2007052898407,371,516b0028877c,172.17.0.2,1833.2007052898407,1,,256,2,7,187,16,7.765531129134429e-05,1.7014589385605883e-06,6612a1ab
273,0.6225352112676056,1696564866,False,1,06effecb,2023-10-06_04-01-06,1305.4772996902466,1305.4772996902466,403,516b0028877c,172.17.0.2,1305.4772996902466,1,,256,2,8,223,28,0.00017959849207921206,3.602326061914237e-06,06effecb
274,-0.1,1696563852,True,1,34d2d33e,2023-10-06_03-44-12,0.5366597175598145,0.5366597175598145,503,516b0028877c,172.17.0.2,0.5366597175598145,1,,256,3,9,209,35,0.0001035444817959701,3.0269186856568144e-06,34d2d33e
275,0.5765258215962441,1696564753,False,1,0c3a6037,2023-10-06_03-59-13,900.0811150074005,900.0811150074005,503,516b0028877c,172.17.0.2,900.0811150074005,1,,256,2,13,173,45,0.0003458396349381324,1.5949371305920536e-08,0c3a6037
276,-0.1,1696564310,True,1,27e945f3,2023-10-06_03-51-50,0.5172226428985596,0.5172226428985596,302,516b0028877c,172.17.0.2,0.5172226428985596,1,,64,3,10,247,31,0.0005794365169466187,1.001552577130251e-06,27e945f3
277,0.6213615023474179,1696565404,False,1,67f26ef6,2023-10-06_04-10-04,1093.8390419483185,1093.8390419483185,302,516b0028877c,172.17.0.2,1093.8390419483185,1,,256,2,14,160,42,0.00030141924510728314,2.4730565143160057e-06,67f26ef6
278,-0.1,1696564753,True,1,f1a75208,2023-10-06_03-59-13,0.5513203144073486,0.5513203144073486,503,516b0028877c,172.17.0.2,0.5513203144073486,1,,32,3,12,120,39,0.00045268967127170905,2.000852057890299e-06,f1a75208
279,0.5774647887323943,1696565764,False,1,a8400abf,2023-10-06_04-16-04,1010.5615706443787,1010.5615706443787,503,516b0028877c,172.17.0.2,1010.5615706443787,1,,256,2,9,262,14,0.00039067932242743355,9.577021194760599e-06,a8400abf
280,0.636150234741784,1696565834,False,1,ba33e307,2023-10-06_04-17-14,1042.680190563202,1042.680190563202,371,516b0028877c,172.17.0.2,1042.680190563202,1,,256,2,11,148,48,0.000264030860643377,9.827851224266991e-06,ba33e307
281,0.563849765258216,1696565971,True,1,10ef7acc,2023-10-06_04-19-31,1102.885754585266,1102.885754585266,403,516b0028877c,172.17.0.2,1102.885754585266,1,,256,2,10,111,34,0.0001396674000727115,2.595501774472706e-07,10ef7acc
282,-0.1,1696565404,True,1,49769e1c,2023-10-06_04-10-04,0.5546801090240479,0.5546801090240479,302,516b0028877c,172.17.0.2,0.5546801090240479,1,,256,3,8,198,44,0.00022345685580855922,7.474801974882689e-07,49769e1c
283,0.6035211267605634,1696566729,False,1,1db8708e,2023-10-06_04-32-09,1324.2837779521942,1324.2837779521942,302,516b0028877c,172.17.0.2,1324.2837779521942,1,,256,2,13,181,24,0.00019951725874530976,2.7861710378619598e-06,1db8708e
284,-0.1,1696565764,True,1,d13fc3f6,2023-10-06_04-16-04,0.5412981510162354,0.5412981510162354,503,516b0028877c,172.17.0.2,0.5412981510162354,1,,64,3,12,165,19,0.00015234289631237295,3.3399928945743117e-06,d13fc3f6
285,0.588262910798122,1696566675,False,1,d3c51043,2023-10-06_04-31-15,910.8433759212494,910.8433759212494,503,516b0028877c,172.17.0.2,910.8433759212494,1,,256,2,14,228,38,0.000319363068294494,1.4950258237143506e-06,d3c51043
286,0.5927230046948357,1696566021,False,1,205d3135,2023-10-06_04-20-21,186.95401859283447,186.95401859283447,371,516b0028877c,172.17.0.2,186.95401859283447,1,,32,2,11,142,53,0.00026301883164505855,9.84644868790638e-06,205d3135
287,-0.1,1696565972,True,1,1950f9c9,2023-10-06_04-19-32,0.5142538547515869,0.5142538547515869,403,516b0028877c,172.17.0.2,0.5142538547515869,1,,256,3,11,126,47,0.0006511721212817623,9.192082177295956e-06,1950f9c9
288,0.589906103286385,1696566593,False,1,625f933c,2023-10-06_04-29-53,621.0611691474915,621.0611691474915,403,516b0028877c,172.17.0.2,621.0611691474915,1,,256,2,12,153,49,0.0004087722444181839,8.98758986188557e-06,625f933c
289,0.5767605633802817,1696566641,True,1,f1dfdbcc,2023-10-06_04-30-41,620.2880144119263,620.2880144119263,371,516b0028877c,172.17.0.2,620.2880144119263,1,,256,2,11,106,58,0.0004789218437431282,8.56667108710106e-06,f1dfdbcc
290,-0.1,1696566593,True,1,bcd9083b,2023-10-06_04-29-53,0.5078153610229492,0.5078153610229492,403,516b0028877c,172.17.0.2,0.5078153610229492,1,,256,3,10,93,50,0.00037320210659047516,9.737892958404426e-06,bcd9083b
291,0.596244131455399,1696567262,False,1,609c38f5,2023-10-06_04-41-02,668.6986181735992,668.6986181735992,403,516b0028877c,172.17.0.2,668.6986181735992,1,,256,2,11,150,61,0.0007034801993357909,9.964346766736588e-06,609c38f5
292,-0.1,1696566642,True,1,4f11cfd4,2023-10-06_04-30-42,0.58203125,0.58203125,371,516b0028877c,172.17.0.2,0.58203125,1,,64,3,10,115,54,4.6449989601967004e-05,9.533809686976458e-06,4f11cfd4
293,0.5392018779342723,1696567463,True,1,6693cbea,2023-10-06_04-44-23,820.4620196819305,820.4620196819305,371,516b0028877c,172.17.0.2,820.4620196819305,1,,256,2,13,63,55,0.0001241553311419995,9.369911890250842e-06,6693cbea
294,-0.1,1696566676,True,1,fae506c2,2023-10-06_04-31-16,0.5151998996734619,0.5151998996734619,503,516b0028877c,172.17.0.2,0.5151998996734619,1,,32,8,12,135,48,0.0002730107969715574,8.720478971914767e-06,fae506c2
295,0.602112676056338,1696567808,False,1,7b6ac5bf,2023-10-06_04-50-08,1132.1692419052124,1132.1692419052124,503,516b0028877c,172.17.0.2,1132.1692419052124,1,,256,2,9,214,51,0.00017531838265456956,8.341915664974035e-06,7b6ac5bf
296,-0.1,1696566729,True,1,62f7872d,2023-10-06_04-32-09,0.5726687908172607,0.5726687908172607,302,516b0028877c,172.17.0.2,0.5726687908172607,1,,256,3,10,129,57,6.06980330899828e-05,9.072239211562124e-06,62f7872d
297,0.5997652582159624,1696567552,False,1,bae23b79,2023-10-06_04-45-52,822.5647072792053,822.5647072792053,302,516b0028877c,172.17.0.2,822.5647072792053,1,,256,2,12,174,63,0.0005900598760356817,8.1225208591328e-06,bae23b79
298,-0.1,1696567263,True,1,73dc6fa7,2023-10-06_04-41-03,0.5266761779785156,0.5266761779785156,403,516b0028877c,172.17.0.2,0.5266761779785156,1,,256,3,11,161,46,0.0008614654584342485,9.794574999176817e-06,73dc6fa7
299,0.5784037558685446,1696567844,True,1,983f7427,2023-10-06_04-50-44,581.3005750179291,581.3005750179291,403,516b0028877c,172.17.0.2,581.3005750179291,1,,256,2,13,75,59,0.00031184793169466193,8.879415373406773e-06,983f7427
300,0.5845070422535211,1696567809,False,1,0e3630f8,2023-10-06_04-50-09,346.15899538993835,346.15899538993835,371,516b0028877c,172.17.0.2,346.15899538993835,1,,64,2,10,52,42,8.932151036753194e-05,9.263962902129602e-06,0e3630f8
301,-0.1,1696567553,True,1,d362fd05,2023-10-06_04-45-53,0.6296877861022949,0.6296877861022949,302,516b0028877c,172.17.0.2,0.6296877861022949,1,,256,3,9,140,65,0.000524347107793526,9.526092478611362e-06,d362fd05
302,0.5619718309859155,1696567739,True,1,63bcd418,2023-10-06_04-48-59,186.03549528121948,186.03549528121948,302,516b0028877c,172.17.0.2,186.03549528121948,1,,32,2,15,100,52,7.812437742257685e-05,9.849343283724045e-06,63bcd418
303,-0.1,1696567739,True,1,4cd5930c,2023-10-06_04-48-59,0.5150558948516846,0.5150558948516846,302,516b0028877c,172.17.0.2,0.5150558948516846,1,,256,5,14,182,44,0.0002127981012554986,7.539318430532529e-06,4cd5930c
304,-0.1,1696567740,True,1,12418f4e,2023-10-06_04-49-00,0.48761487007141113,0.48761487007141113,302,516b0028877c,172.17.0.2,0.48761487007141113,1,,256,6,11,272,48,1.009341886883437e-05,8.536041721529939e-06,12418f4e
305,-0.1,1696567741,True,1,58b24c4a,2023-10-06_04-49-01,0.5436615943908691,0.5436615943908691,302,516b0028877c,172.17.0.2,0.5436615943908691,1,,256,3,12,121,41,0.00010135021922855745,7.954535956237406e-06,58b24c4a
306,0.5814553990610329,1696568183,False,1,dd6aa35f,2023-10-06_04-56-23,442.2368607521057,442.2368607521057,302,516b0028877c,172.17.0.2,442.2368607521057,1,,256,2,10,86,50,0.0003476020970979343,8.844479510610862e-06,dd6aa35f
307,0.5645539906103286,1696569351,True,1,b07cbdda,2023-10-06_05-15-51,1542.7868704795837,1542.7868704795837,503,516b0028877c,172.17.0.2,1542.7868704795837,1,,256,2,9,145,53,0.00016573714796993137,8.279115461125593e-06,b07cbdda
308,-0.1,1696567810,True,1,d0101a9f,2023-10-06_04-50-10,0.5869736671447754,0.5869736671447754,371,516b0028877c,172.17.0.2,0.5869736671447754,1,,64,3,8,243,57,0.00011622735702323033,9.991609567970874e-06,d0101a9f
309,0.5847417840375587,1696568797,False,1,2f90151a,2023-10-06_05-06-37,986.9911983013153,986.9911983013153,371,516b0028877c,172.17.0.2,986.9911983013153,1,,256,2,11,170,36,0.0004509650140880906,9.22447394105586e-06,2f90151a
310,0.5413145539906103,1696568021,True,1,c661dfc7,2023-10-06_04-53-41,176.5284252166748,176.5284252166748,403,516b0028877c,172.17.0.2,176.5284252166748,1,,32,2,13,220,46,0.0002495076437161576,9.670460472768843e-06,c661dfc7
311,-0.1,1696568022,True,1,2d00f1e6,2023-10-06_04-53-42,0.7192261219024658,0.7192261219024658,403,516b0028877c,172.17.0.2,0.7192261219024658,1,,256,3,12,208,39,7.171030085480471e-05,9.408519695248817e-06,2d00f1e6
312,-0.1,1696568022,True,1,633dde93,2023-10-06_04-53-42,0.6472995281219482,0.6472995281219482,403,516b0028877c,172.17.0.2,0.6472995281219482,1,,256,4,14,196,43,0.00014893748683502637,9.097784992231556e-06,633dde93
313,0.6084507042253522,1696569582,False,1,0e2d0098,2023-10-06_05-19-42,1559.9210214614868,1559.9210214614868,403,516b0028877c,172.17.0.2,1559.9210214614868,1,,256,2,10,237,56,0.00018950888327675153,9.997132886954759e-06,0e2d0098
314,0.5866197183098592,1696568977,False,1,5d8e3019,2023-10-06_05-09-37,794.2478222846985,794.2478222846985,302,516b0028877c,172.17.0.2,794.2478222846985,1,,256,2,11,251,61,0.0002772785748917381,8.461005780134601e-06,5d8e3019
315,0.4894366197183099,1696574272,True,1,fad6cd50,2023-10-06_06-37-52,5392.214039802551,5392.214039802551,371,516b0028877c,172.17.0.2,5392.214039802551,1,,256,2,13,31,49,1.3278030998328025e-05,7.759287902216747e-06,fad6cd50
316,-0.1,1696568978,True,1,0ead634e,2023-10-06_05-09-38,0.5432512760162354,0.5432512760162354,302,516b0028877c,172.17.0.2,0.5432512760162354,1,,64,7,9,157,38,5.522363520944061e-05,8.752134551168879e-06,0ead634e
317,-0.1,1696568978,True,1,14a6e0fc,2023-10-06_05-09-38,0.5685725212097168,0.5685725212097168,302,516b0028877c,172.17.0.2,0.5685725212097168,1,,256,3,8,188,32,0.00012789470239778445,9.692841468812738e-06,14a6e0fc
318,0.5967136150234743,1696569130,False,1,7ad40003,2023-10-06_05-12-10,151.0266010761261,151.0266010761261,302,516b0028877c,172.17.0.2,151.0266010761261,1,,32,2,9,131,45,0.00023094773834647455,7.411569198039981e-06,7ad40003
319,-0.1,1696569130,True,1,60ca0aaa,2023-10-06_05-12-10,0.5416276454925537,0.5416276454925537,302,516b0028877c,172.17.0.2,0.5416276454925537,1,,256,3,11,112,51,0.00037349075110415617,9.392095748025633e-06,60ca0aaa
320,0.4516431924882629,1696569532,True,1,7c442694,2023-10-06_05-18-52,401.34133863449097,401.34133863449097,302,516b0028877c,172.17.0.2,401.34133863449097,1,,256,2,12,178,4,0.0007700207308290218,9.025437975513986e-06,7c442694
321,-0.1,1696569352,True,1,44bdbe73,2023-10-06_05-15-52,0.5109410285949707,0.5109410285949707,503,516b0028877c,172.17.0.2,0.5109410285949707,1,,256,3,10,278,41,0.00010820875586285803,8.003503590707728e-06,44bdbe73
322,0.5929577464788732,1696570140,False,1,c62af818,2023-10-06_05-29-00,788.5588245391846,788.5588245391846,503,516b0028877c,172.17.0.2,788.5588245391846,1,,256,2,13,166,70,0.0005054015628392377,9.97189846286549e-06,c62af818
323,0.5870892018779343,1696570598,False,1,fbfa4937,2023-10-06_05-36-38,1066.5168814659119,1066.5168814659119,302,516b0028877c,172.17.0.2,1066.5168814659119,1,,256,2,13,203,60,0.0003025363745133565,8.218443752867315e-06,fbfa4937
324,-0.1,1696569583,True,1,88d389c3,2023-10-06_05-19-43,0.6170651912689209,0.6170651912689209,403,516b0028877c,172.17.0.2,0.6170651912689209,1,,64,4,15,259,87,8.3887675465131e-05,9.999248894143602e-06,88d389c3
325,-0.1,1696569585,True,1,c9c8ce29,2023-10-06_05-19-45,0.6545939445495605,0.6545939445495605,403,516b0028877c,172.17.0.2,0.6545939445495605,1,,256,3,10,223,47,0.00041302989384998755,8.554914043865051e-06,c9c8ce29
326,0.6030516431924882,1696569786,False,1,cc9dc510,2023-10-06_05-23-06,200.80759644508362,200.80759644508362,403,516b0028877c,172.17.0.2,200.80759644508362,1,,32,2,12,231,26,0.00016114832068144297,9.60523127236363e-06,cc9dc510
327,-0.1,1696569786,True,1,9bf3bd8e,2023-10-06_05-23-06,0.5336592197418213,0.5336592197418213,403,516b0028877c,172.17.0.2,0.5336592197418213,1,,256,5,8,213,37,0.00013483249075707797,8.855930673096556e-06,9bf3bd8e
328,0.5347417840375588,1696570388,True,1,74735fa6,2023-10-06_05-33-08,601.5886385440826,601.5886385440826,403,516b0028877c,172.17.0.2,601.5886385440826,1,,256,2,14,147,33,0.0009987356975917814,9.19897178505115e-06,74735fa6
329,-0.1,1696570141,True,1,0becff20,2023-10-06_05-29-01,0.5485944747924805,0.5485944747924805,503,516b0028877c,172.17.0.2,0.5485944747924805,1,,256,6,7,195,35,9.443832355546278e-05,9.828606836848336e-06,0becff20
330,-0.1,1696570141,True,1,9dbeea88,2023-10-06_05-29-01,0.5665814876556396,0.5665814876556396,503,516b0028877c,172.17.0.2,0.5665814876556396,1,,256,3,11,43,53,0.00021102622355623197,9.514439771945084e-06,9dbeea88
331,0.5812206572769953,1696571139,True,1,47b02825,2023-10-06_05-45-39,997.5797636508942,997.5797636508942,503,516b0028877c,172.17.0.2,997.5797636508942,1,,256,2,16,290,75,0.00033105247446739465,7.768469755479188e-06,47b02825
332,-0.1,1696570389,True,1,0ed8ed49,2023-10-06_05-33-09,0.5652735233306885,0.5652735233306885,403,516b0028877c,172.17.0.2,0.5652735233306885,1,,64,3,12,103,40,6.620394262174752e-05,7.269926171604151e-06,0ed8ed49
333,0.5711267605633803,1696571481,True,1,930a58d3,2023-10-06_05-51-21,1091.900016784668,1091.900016784668,403,516b0028877c,172.17.0.2,1091.900016784668,1,,256,2,9,124,54,0.00017942015985242008,9.041924237487152e-06,930a58d3
334,0.6021126760563382,1696570752,False,1,9a4a2210,2023-10-06_05-39-12,150.60209846496582,150.60209846496582,302,516b0028877c,172.17.0.2,150.60209846496582,1,,32,2,11,138,30,0.0002501341389896638,8.135800103655243e-06,9a4a2210
335,-0.1,1696570752,True,1,591918a3,2023-10-06_05-39-12,0.5138843059539795,0.5138843059539795,302,516b0028877c,172.17.0.2,0.5138843059539795,1,,256,3,8,92,43,0.000652131920925741,4.731653832835481e-06,591918a3
336,-0.1,1696570753,True,1,20f2161c,2023-10-06_05-39-13,0.5509335994720459,0.5509335994720459,302,516b0028877c,172.17.0.2,0.5509335994720459,1,,256,8,10,267,55,0.00014652093883914323,8.490105884725174e-06,20f2161c
337,-0.1,1696570753,True,1,fd626b95,2023-10-06_05-39-13,0.5022895336151123,0.5022895336151123,302,516b0028877c,172.17.0.2,0.5022895336151123,1,,256,4,9,184,48,3.523120002557701e-05,8.644216127138671e-06,fd626b95
338,0.555868544600939,1696573893,True,1,9ffb6301,2023-10-06_06-31-33,3139.6275515556335,3139.6275515556335,302,516b0028877c,172.17.0.2,3139.6275515556335,1,,256,2,12,159,45,3.196482213028156e-05,9.459023720220993e-06,9ffb6301
339,0.6171361502347418,1696571720,False,1,37d4c220,2023-10-06_05-55-20,580.3574011325836,580.3574011325836,503,516b0028877c,172.17.0.2,580.3574011325836,1,,256,2,14,241,21,0.0005959840281251557,9.997734772953694e-06,37d4c220
340,-0.1,1696571481,True,1,55548a2a,2023-10-06_05-51-21,0.567983865737915,0.567983865737915,403,516b0028877c,172.17.0.2,0.567983865737915,1,,64,3,10,173,9,0.00019822545285685657,9.6985302778072e-06,55548a2a
341,0.5767605633802817,1696572475,True,1,d32dd24d,2023-10-06_06-07-55,993.7584533691406,993.7584533691406,403,516b0028877c,172.17.0.2,993.7584533691406,1,,256,2,18,152,59,0.00010931299837434028,8.852271049446033e-06,d32dd24d
342,-0.1,1696571720,True,1,eed68f92,2023-10-06_05-55-20,0.5798938274383545,0.5798938274383545,503,516b0028877c,172.17.0.2,0.5798938274383545,1,,32,7,15,118,64,0.00044096578590232177,9.274755692360696e-06,eed68f92
343,-0.1,1696571721,True,1,31c348f0,2023-10-06_05-55-21,0.5744202136993408,0.5744202136993408,503,516b0028877c,172.17.0.2,0.5744202136993408,1,,256,3,13,203,67,0.0002706556564318609,7.017825452581129e-06,31c348f0
344,0.527699530516432,1696575748,True,1,88e4ea25,2023-10-06_07-02-28,4027.0086164474487,4027.0086164474487,503,516b0028877c,172.17.0.2,4027.0086164474487,1,,256,2,11,21,12,5.091629082476188e-05,7.59998197868151e-06,88e4ea25
345,0.5530516431924882,1696574725,True,1,16e3e74d,2023-10-06_06-45-25,2249.8935503959656,2249.8935503959656,403,516b0028877c,172.17.0.2,2249.8935503959656,1,,256,2,12,166,62,3.825175327330998e-05,6.757441134604234e-06,16e3e74d
346,-0.1,1696573894,True,1,bb110ffd,2023-10-06_06-31-34,0.5454373359680176,0.5454373359680176,302,516b0028877c,172.17.0.2,0.5454373359680176,1,,256,4,19,192,34,0.0001700259910842912,9.806034531519138e-06,bb110ffd
347,-0.1,1696573895,True,1,80a66a8b,2023-10-06_06-31-35,0.6707994937896729,0.6707994937896729,302,516b0028877c,172.17.0.2,0.6707994937896729,1,,256,3,11,81,28,0.00035983698105431004,8.40775315166762e-06,80a66a8b
348,0.5183098591549296,1696574272,True,1,540fed9c,2023-10-06_06-37-52,376.6378221511841,376.6378221511841,302,516b0028877c,172.17.0.2,376.6378221511841,1,,64,2,13,226,6,0.00012095214948187487,9.144748029894756e-06,540fed9c
349,-0.1,1696574272,True,1,ac2fa37a,2023-10-06_06-37-52,0.4476313591003418,0.4476313591003418,302,516b0028877c,172.17.0.2,0.4476313591003418,1,,256,3,14,210,50,0.0005357289703125908,8.940691639859645e-06,ac2fa37a
350,0.5990610328638498,1696574421,False,1,05b776a9,2023-10-06_06-40-21,149.04813814163208,149.04813814163208,371,516b0028877c,172.17.0.2,149.04813814163208,1,,32,2,9,66,40,0.00021849752889237082,9.394644931505886e-06,05b776a9
351,0.6061032863849766,1696575363,False,1,12715a70,2023-10-06_06-56-03,1090.6551430225372,1090.6551430225372,302,516b0028877c,172.17.0.2,1090.6551430225372,1,,256,2,8,255,37,0.00030306872702491985,3.8776175570959265e-06,12715a70
352,0.6051643192488263,1696574972,False,1,77294e3f,2023-10-06_06-49-32,549.3583564758301,549.3583564758301,371,516b0028877c,172.17.0.2,549.3583564758301,1,,256,2,12,179,42,0.0007220306756946186,7.876918828021023e-06,77294e3f
353,-0.1,1696574726,True,1,bb2b26b2,2023-10-06_06-45-26,0.569857120513916,0.569857120513916,403,516b0028877c,172.17.0.2,0.569857120513916,1,,256,3,10,217,47,6.126285676636755e-05,4.513753751551011e-06,bb2b26b2
354,0.617605633802817,1696575809,False,1,5f7d444c,2023-10-06_07-03-29,1083.4444403648376,1083.4444403648376,403,516b0028877c,172.17.0.2,1083.4444403648376,1,,256,2,7,132,32,9.833439137896248e-05,9.998352881404314e-06,5f7d444c
355,-0.1,1696574973,True,1,c4894517,2023-10-06_06-49-33,0.532029390335083,0.532029390335083,371,516b0028877c,172.17.0.2,0.532029390335083,1,,256,5,10,234,44,0.0009065813209611474,5.727249280733081e-06,c4894517
356,-0.1,1696574973,True,1,ccd81cc3,2023-10-06_06-49-33,0.5122530460357666,0.5122530460357666,371,516b0028877c,172.17.0.2,0.5122530460357666,1,,64,4,11,108,52,8.684710115874364e-05,8.158371015651578e-06,ccd81cc3
357,-0.1,1696574974,True,1,75282f93,2023-10-06_06-49-34,0.601478099822998,0.601478099822998,371,516b0028877c,172.17.0.2,0.601478099822998,1,,256,3,16,281,25,7.668245868947553e-05,4.921241556259101e-06,75282f93
358,0.6194835680751174,1696575111,False,1,9a8bab10,2023-10-06_06-51-51,137.32805967330933,137.32805967330933,371,516b0028877c,172.17.0.2,137.32805967330933,1,,32,2,9,150,18,0.00023392150524205246,8.71142643050433e-06,9a8bab10
359,0.5469483568075117,1696576446,True,1,a83d4361,2023-10-06_07-14-06,1334.8043587207794,1334.8043587207794,371,516b0028877c,172.17.0.2,1334.8043587207794,1,,256,2,13,248,57,0.00018706381058431864,9.61686822295935e-06,a83d4361
360,-0.1,1696575364,True,1,da86674f,2023-10-06_06-56-04,0.5900123119354248,0.5900123119354248,302,516b0028877c,172.17.0.2,0.5900123119354248,1,,256,3,11,199,30,0.00013443607316201685,8.327091752418214e-06,da86674f
361,0.5927230046948357,1696576685,False,1,53aaa508,2023-10-06_07-18-05,1321.2437431812286,1321.2437431812286,302,516b0028877c,172.17.0.2,1321.2437431812286,1,,256,2,12,305,38,0.000405125745934001,7.161946225249814e-06,53aaa508
362,0.5678403755868545,1696576488,True,1,642223cd,2023-10-06_07-14-48,739.8310515880585,739.8310515880585,503,516b0028877c,172.17.0.2,739.8310515880585,1,,256,2,8,144,82,0.00015373915381819422,5.4884053626193755e-06,642223cd
363,-0.1,1696575810,True,1,91adc084,2023-10-06_07-03-30,0.5764918327331543,0.5764918327331543,403,516b0028877c,172.17.0.2,0.5764918327331543,1,,256,3,14,187,27,4.4499999244099135e-05,6.002130153875456e-06,91adc084
364,-0.1,1696575811,True,1,fade4ddd,2023-10-06_07-03-31,0.7963383197784424,0.7963383197784424,403,516b0028877c,172.17.0.2,0.7963383197784424,1,,64,6,17,159,2,0.0002877277248431337,9.33527134662206e-06,fade4ddd
365,0.597887323943662,1696577244,False,1,c0c10999,2023-10-06_07-27-24,1432.6407153606415,1432.6407153606415,403,516b0028877c,172.17.0.2,1432.6407153606415,1,,256,2,15,221,35,0.00011577461301022169,9.763105011062825e-06,c0c10999
366,0.6011737089201878,1696576578,False,1,019b7fa5,2023-10-06_07-16-18,131.97651624679565,131.97651624679565,371,516b0028877c,172.17.0.2,131.97651624679565,1,,32,2,10,175,22,0.00033874174648733347,7.431706606481462e-06,019b7fa5
367,-0.1,1696576489,True,1,72c9c013,2023-10-06_07-14-49,0.6670513153076172,0.6670513153076172,503,516b0028877c,172.17.0.2,0.6670513153076172,1,,256,3,12,168,42,0.00046658290276598946,9.114723525336355e-06,72c9c013
368,0.5514084507042252,1696576977,True,1,b8e3f279,2023-10-06_07-22-57,488.75343227386475,488.75343227386475,503,516b0028877c,172.17.0.2,488.75343227386475,1,,128,2,11,208,49,0.0002572906547693165,7.982573175024845e-06,b8e3f279
369,0.5211267605633803,1696577218,True,1,df2fb0fc,2023-10-06_07-26-58,639.629243850708,639.629243850708,371,516b0028877c,172.17.0.2,639.629243850708,1,,256,2,9,123,55,0.0008209467222174068,9.509034756744571e-06,df2fb0fc
370,-0.1,1696576686,True,1,1195e128,2023-10-06_07-18-06,0.5475723743438721,0.5475723743438721,302,516b0028877c,172.17.0.2,0.5475723743438721,1,,256,3,13,137,46,1.8355981272291233e-05,6.568784858862367e-06,1195e128
371,0.5525821596244131,1696578287,True,1,57aa6774,2023-10-06_07-44-47,1601.1259441375732,1601.1259441375732,302,516b0028877c,172.17.0.2,1601.1259441375732,1,,256,2,12,72,39,6.84955941586581e-05,9.983082388606163e-06,57aa6774
372,-0.1,1696576978,True,1,84df3dcc,2023-10-06_07-22-58,0.7603273391723633,0.7603273391723633,503,516b0028877c,172.17.0.2,0.7603273391723633,1,,256,3,10,59,16,0.0002012429567311741,8.754436319786854e-06,84df3dcc
373,-0.1,1696576979,True,1,6beaeda8,2023-10-06_07-22-59,0.6646146774291992,0.6646146774291992,503,516b0028877c,172.17.0.2,0.6646146774291992,1,,64,4,13,238,58,0.000384380212686247,8.97894619325264e-06,6beaeda8
374,0.5744131455399062,1696578080,True,1,6c2c2b6b,2023-10-06_07-41-20,1100.6777431964874,1100.6777431964874,503,516b0028877c,172.17.0.2,1100.6777431964874,1,,256,2,15,94,44,0.0001674977567044585,7.600371215477113e-06,6c2c2b6b
