,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
825,0.611764705882353,0.6064705882352941,0.014516426681474195,0.604344336310271,0.014210894763654927,0.604344336310271,0.014210894763654943,0.5470588235294118,0.0,0.5488966009376262,0.0,0.548896600937626,0.0,0.611764705882353,0.0,0.6105271008170942,0.0,0.610527100817094,0.0,-1,-1,1699449208,True,1,5d44085f,2023-11-08_13-13-28,27.832946062088013,27.832946062088013,315391,a4551403631c,172.17.0.2,27.832946062088013,1,,22,1.5842259362734317,0.930424316836963,2,297,5d44085f
826,0.6897058823529412,0.6897058823529412,0.01716246407164136,0.6908895581779451,0.017095479235178863,0.6908895581779451,0.01709547923517884,0.65,0.0,0.6576534991904187,0.0,0.6576534991904187,0.0,0.5352941176470588,0.0,0.5419285665902207,0.0,0.5419285665902207,0.0,-1,-1,1699449235,True,1,c5b5ea27,2023-11-08_13-13-55,41.18408727645874,41.18408727645874,287602,a4551403631c,172.17.0.2,41.18408727645874,1,,77,1.9502439113478662,0.809421864271537,2,239,c5b5ea27
827,0.6832352941176472,0.6832352941176472,0.012481820690542888,0.6835394968983626,0.012670000942884728,0.6835394968983626,0.012670000942884755,0.5647058823529412,0.0,0.5549382763504097,0.0,0.5549382763504098,0.0,0.6735294117647059,0.0,0.6762189114496792,0.0,0.6762189114496793,0.0,-1,-1,1699449239,True,1,8b500017,2023-11-08_13-13-59,44.79190754890442,44.79190754890442,310569,a4551403631c,172.17.0.2,44.79190754890442,1,,89,1.9971361237116456,0.8395679254630358,2,324,8b500017
828,0.6705882352941176,0.666764705882353,0.010608640468747911,0.6753604743539563,0.009989064224855619,0.6753604743539563,0.009989064224855619,0.6705882352941176,0.0,0.6816006107359625,0.0,0.6816006107359626,0.0,0.6147058823529412,0.0,0.6051990762106513,0.0,0.6051990762106513,0.0,-1,-1,1699449254,True,1,3321b9db,2023-11-08_13-14-14,54.42136478424072,54.42136478424072,310920,a4551403631c,172.17.0.2,54.42136478424072,1,,130,1.8952513054046696,0.9061064810608577,21,334,3321b9db
829,0.7144117647058823,0.7144117647058823,0.011349283165632192,0.7208492654790246,0.01068580961475034,0.7208492654790246,0.010685809614750318,0.6794117647058824,0.0,0.682022748426437,0.0,0.682022748426437,0.0,0.6794117647058824,0.0,0.6796655549304692,0.0,0.6796655549304692,0.0,-1,-1,1699449246,False,1,5fd09a36,2023-11-08_13-14-06,45.78942084312439,45.78942084312439,310019,a4551403631c,172.17.0.2,45.78942084312439,1,,117,1.925153966817259,0.963616345196446,11,217,5fd09a36
830,0.6235294117647059,0.6073529411764707,0.013997651805047988,0.6171749773159076,0.015276323462386663,0.6171749773159075,0.015276323462386701,0.6235294117647059,0.0,0.6385963705798618,0.0,0.6385963705798618,0.0,0.5852941176470589,0.0,0.5773035207850488,0.0,0.5773035207850488,0.0,-1,-1,1699449254,True,1,b01f72f5,2023-11-08_13-14-14,53.056352853775024,53.056352853775024,312865,a4551403631c,172.17.0.2,53.056352853775024,1,,83,1.9777858134436448,0.8765509708013293,29,256,b01f72f5
831,0.7291176470588235,0.7291176470588235,0.012917759562351621,0.7332818638279321,0.012769949771215105,0.7332818638279323,0.01276994977121509,0.6941176470588235,0.0,0.6967593570218377,0.0,0.6967593570218377,0.0,0.6941176470588235,0.0,0.7006218206981998,0.0,0.7006218206981998,0.0,-1,-1,1699449262,False,1,493adddd,2023-11-08_13-14-22,44.22478175163269,44.22478175163269,315391,a4551403631c,172.17.0.2,44.22478175163269,1,,110,1.997382200913391,0.7711083495071305,6,291,493adddd
832,0.6861764705882354,0.6861764705882354,0.010021602963176918,0.6934351527983484,0.009361330364944019,0.6934351527983484,0.009361330364944012,0.6823529411764706,0.0,0.6908015956796445,0.0,0.6908015956796444,0.0,0.6294117647058823,0.0,0.6243153332528566,0.0,0.6243153332528567,0.0,-1,-1,1699449258,True,1,ad53e9b3,2023-11-08_13-14-18,39.26281976699829,39.26281976699829,306062,a4551403631c,172.17.0.2,39.26281976699829,1,,70,1.8534230395486893,0.9862046160010395,16,262,ad53e9b3
833,0.6029411764705882,0.5938235294117645,0.011349283165632195,0.590904446122481,0.01193377990982574,0.590904446122481,0.011933779909825772,0.6029411764705882,0.0,0.6158490159535486,0.0,0.6158490159535486,0.0,0.55,0.0,0.5169214935203491,0.0,0.516921493520349,0.0,-1,-1,1699449295,True,1,dc9078f3,2023-11-08_13-14-55,63.012123584747314,63.012123584747314,316619,a4551403631c,172.17.0.2,63.012123584747314,1,,95,1.5540496449306618,0.48629801938074957,32,276,dc9078f3
834,0.7385294117647059,0.7385294117647059,0.011349283165632202,0.7446541667983292,0.010757178430274905,0.7446541667983292,0.010757178430274943,0.7088235294117647,0.0,0.7106037903141733,0.0,0.7106037903141732,0.0,0.6764705882352942,0.0,0.6817638430830181,0.0,0.6817638430830181,0.0,-1,-1,1699449301,False,1,8164dfb3,2023-11-08_13-15-01,66.18934082984924,66.18934082984924,287602,a4551403631c,172.17.0.2,66.18934082984924,1,,269,1.5986660515215212,0.9999352910809397,10,229,8164dfb3
835,0.7085294117647059,0.7085294117647059,0.011650177835493152,0.7100905231899243,0.011587344938481766,0.7100905231899243,0.011587344938481781,0.6176470588235294,0.0,0.6161387295778575,0.0,0.6161387295778575,0.0,0.5941176470588235,0.0,0.6001061416302058,0.0,0.6001061416302058,0.0,-1,-1,1699449276,False,1,bc8adb9e,2023-11-08_13-14-36,36.78452706336975,36.78452706336975,310569,a4551403631c,172.17.0.2,36.78452706336975,1,,54,1.575220707556116,0.9387296422303655,2,315,bc8adb9e
836,0.6794117647058824,0.6647058823529413,0.012268619773302484,0.6628870400321922,0.011997607487748835,0.6628870400321922,0.011997607487748812,0.6794117647058824,0.0,0.6905903197697231,0.0,0.6905903197697231,0.0,0.6235294117647059,0.0,0.6229255659326737,0.0,0.6229255659326736,0.0,-1,-1,1699449276,True,1,4468cde5,2023-11-08_13-14-36,29.19354748725891,29.19354748725891,310019,a4551403631c,172.17.0.2,29.19354748725891,1,,29,1.6270189490635907,0.8518126781411444,20,182,4468cde5
837,0.6335294117647059,0.6335294117647059,0.011852612752711718,0.6290516495992271,0.012543861248317356,0.6290516495992271,0.012543861248317367,0.6205882352941177,0.0,0.6373319010105833,0.0,0.6373319010105833,0.0,0.5970588235294118,0.0,0.5917069597069597,0.0,0.5917069597069597,0.0,-1,-1,1699449306,True,1,6f2cd9d1,2023-11-08_13-15-06,51.375892162323,51.375892162323,310920,a4551403631c,172.17.0.2,51.375892162323,1,,122,1.7672461674712596,0.7414425240752353,25,196,6f2cd9d1
838,0.7294117647058823,0.7176470588235294,0.013478163808693638,0.7250871768284131,0.01298371727817492,0.7250871768284131,0.012983717278174897,0.7294117647058823,0.0,0.7330882738430172,0.0,0.7330882738430172,0.0,0.6558823529411765,0.0,0.6597573740362203,0.0,0.6597573740362203,0.0,-1,-1,1699449300,False,1,69233e2a,2023-11-08_13-15-00,45.735329389572144,45.735329389572144,312865,a4551403631c,172.17.0.2,45.735329389572144,1,,102,1.4608254810524754,0.9146830952981716,13,274,69233e2a
839,0.7058823529411765,0.6844117647058824,0.023604659090862703,0.6845207492694982,0.02356667123547845,0.6845207492694982,0.02356667123547845,0.6147058823529412,0.0,0.61591695090331,0.0,0.6159169509033099,0.0,0.7058823529411765,0.0,0.7097237864101152,0.0,0.7097237864101151,0.0,-1,-1,1699449306,False,1,a0e7d848,2023-11-08_13-15-06,47.74511432647705,47.74511432647705,306062,a4551403631c,172.17.0.2,47.74511432647705,1,,136,1.8767288135690932,0.9999789076835692,2,252,a0e7d848
840,0.6791176470588236,0.6791176470588236,0.009434714666085564,0.6829063096324716,0.01014934599827933,0.6829063096324716,0.010149345998279314,0.6352941176470588,0.0,0.6409966871590898,0.0,0.6409966871590898,0.0,0.6294117647058823,0.0,0.641177894615441,0.0,0.641177894615441,0.0,-1,-1,1699449299,True,1,1c48e717,2023-11-08_13-14-59,36.46099901199341,36.46099901199341,315391,a4551403631c,172.17.0.2,36.46099901199341,1,,61,1.639658954391744,0.525039228905337,8,309,1c48e717
841,0.7120588235294119,0.7120588235294119,0.007015800259927398,0.7154764863517071,0.00771949407037144,0.7154764863517071,0.007719494070371446,0.7058823529411765,0.0,0.7131342896259091,0.0,0.7131342896259091,0.0,0.6441176470588236,0.0,0.628489304605457,0.0,0.6284893046054569,0.0,-1,-1,1699449347,False,1,7db8e6fe,2023-11-08_13-15-47,69.92347812652588,69.92347812652588,310019,a4551403631c,172.17.0.2,69.92347812652588,1,,259,1.0467641548878217,0.8176017921907349,17,207,7db8e6fe
842,0.27941176470588236,0.22147058823529414,0.008006269169891883,0.12278934558537177,0.01337624423576047,0.12278934558537177,0.013376244235760474,0.27941176470588236,0.0,0.25985963872881396,0.0,0.25985963872881396,0.0,0.24411764705882352,0.0,0.16563333299014713,0.0,0.16563333299014715,0.0,-1,-1,1699449340,True,1,fd51ce93,2023-11-08_13-15-40,62.787421464920044,62.787421464920044,310569,a4551403631c,172.17.0.2,62.787421464920044,1,,114,1.954826848290852,0.8919875232823964,181,285,fd51ce93
843,0.7332352941176471,0.7332352941176471,0.012058823529411768,0.7388514248630779,0.011784264954181925,0.7388514248630779,0.011784264954181929,0.7205882352941176,0.0,0.7242475042390356,0.0,0.7242475042390356,0.0,0.7,0.0,0.7062653139416686,0.0,0.7062653139416686,0.0,-1,-1,1699449353,False,1,a8ef2400,2023-11-08_13-15-53,63.40432071685791,63.40432071685791,317279,a4551403631c,172.17.0.2,63.40432071685791,1,,127,1.82355921232057,0.9607757381772285,6,237,a8ef2400
844,0.713235294117647,0.713235294117647,0.012356442080941174,0.7200756025310726,0.011807234069099698,0.7200756025310726,0.011807234069099693,0.711764705882353,0.0,0.7135934009248592,0.0,0.7135934009248592,0.0,0.6647058823529411,0.0,0.6576534204704092,0.0,0.6576534204704092,0.0,-1,-1,1699449331,False,1,6f746823,2023-11-08_13-15-31,35.87663173675537,35.87663173675537,316619,a4551403631c,172.17.0.2,35.87663173675537,1,,47,1.5507540441371754,0.9243519103179816,12,339,6f746823
