,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/down_HL,config/kernel_size,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/size_CL,config/size_HL,logdir
266,-16.69501027773238,0.6596202850341797,True,1,9b456abb,2023-09-18_02-34-22,1695004462,0.6596202850341797,113474,84233402a856,172.17.0.2,0.6596202850341797,1,9,6,224,3,3,0.0002921402236460538,12,47,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_9b456abb_267_down_HL=9,kernel_size=6,latent_dim=224,num_CL=3,num_HL=3,opt_lr=0.0003,size_CL=12,size_HL=47_2023-09-18_02-34-22"
267,0.6300469483568074,390.3011910915375,False,1,52ceeba3,2023-09-18_02-40-53,1695004853,390.3011910915375,113474,84233402a856,172.17.0.2,390.3011910915375,1,9,5,152,2,2,3.2521752669091985e-05,22,79,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_52ceeba3_268_down_HL=9,kernel_size=5,latent_dim=152,num_CL=2,num_HL=2,opt_lr=0.0000,size_CL=22,size_HL=79_2023-09-18_02-34-22"
268,0.5936619718309859,113.11250615119934,False,1,41dcdde5,2023-09-18_02-36-42,1695004602,113.11250615119934,99442,84233402a856,172.17.0.2,113.11250615119934,1,10,5,165,2,2,0.00037848318810104563,15,82,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_41dcdde5_269_down_HL=10,kernel_size=5,latent_dim=165,num_CL=2,num_HL=2,opt_lr=0.0004,size_CL=15,size_HL=82_2023-09-18_02-34-49"
269,-19.09538376350042,0.6982624530792236,True,1,bcf52a8d,2023-09-18_02-35-44,1695004544,0.6982624530792236,118133,84233402a856,172.17.0.2,0.6982624530792236,1,6,4,178,5,3,0.00033370547912379614,17,74,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_bcf52a8d_270_down_HL=6,kernel_size=4,latent_dim=178,num_CL=5,num_HL=3,opt_lr=0.0003,size_CL=17,size_HL=74_2023-09-18_02-35-43"
270,0.5997652582159624,112.73720908164978,False,1,d764d167,2023-09-18_02-37-37,1695004657,112.73720908164978,118133,84233402a856,172.17.0.2,112.73720908164978,1,7,6,214,3,2,0.00046798001112369946,16,91,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_d764d167_271_down_HL=7,kernel_size=6,latent_dim=214,num_CL=3,num_HL=2,opt_lr=0.0005,size_CL=16,size_HL=91_2023-09-18_02-35-44"
271,-12.462283469092652,0.7186689376831055,True,1,2d9671db,2023-09-18_02-36-43,1695004603,0.7186689376831055,99442,84233402a856,172.17.0.2,0.7186689376831055,1,17,4,191,2,3,0.00014153123914837276,21,95,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_2d9671db_272_down_HL=17,kernel_size=4,latent_dim=191,num_CL=2,num_HL=3,opt_lr=0.0001,size_CL=21,size_HL=95_2023-09-18_02-36-42"
272,0.5192488262910798,374.1787993907929,True,1,efa37a3e,2023-09-18_02-42-57,1695004977,374.1787993907929,99442,84233402a856,172.17.0.2,374.1787993907929,1,14,5,264,3,2,0.0002427525443098067,20,63,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_efa37a3e_273_down_HL=14,kernel_size=5,latent_dim=264,num_CL=3,num_HL=2,opt_lr=0.0002,size_CL=20,size_HL=63_2023-09-18_02-36-43"
273,0.6251173708920189,934.9029834270476,False,1,a051d51b,2023-09-18_02-53-12,1695005592,934.9029834270476,118133,84233402a856,172.17.0.2,934.9029834270476,1,12,4,132,4,2,8.26341355381352e-05,14,71,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_a051d51b_274_down_HL=12,kernel_size=4,latent_dim=132,num_CL=4,num_HL=2,opt_lr=0.0001,size_CL=14,size_HL=71_2023-09-18_02-37-37"
274,-19.215090303672675,0.6995863914489746,True,1,027fd522,2023-09-18_02-39-51,1695004791,0.6995863914489746,119295,84233402a856,172.17.0.2,0.6995863914489746,1,15,5,240,5,3,0.00012412474186488659,18,80,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_027fd522_275_down_HL=15,kernel_size=5,latent_dim=240,num_CL=5,num_HL=3,opt_lr=0.0001,size_CL=18,size_HL=80_2023-09-18_02-39-51"
275,0.5558685446009389,121.16418218612672,True,1,5544ad6a,2023-09-18_02-41-53,1695004913,121.16418218612672,119295,84233402a856,172.17.0.2,121.16418218612672,1,5,4,197,3,2,0.0004086216625125149,11,59,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_5544ad6a_276_down_HL=5,kernel_size=4,latent_dim=197,num_CL=3,num_HL=2,opt_lr=0.0004,size_CL=11,size_HL=59_2023-09-18_02-39-52"
