,score,num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/down_HL,config/size_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
121,-0.1,-1,-1,1697546334,False,1,8d3eee90,2023-10-17_12-38-54,0.5744185447692871,0.5744185447692871,57003,1105bb7c0067,172.17.0.2,0.5744185447692871,1,,128,3,18,199,69,0.0003260179079800884,2.184495752202971e-06,8d3eee90
122,0.5922535211267606,-1,-1,1697546656,False,1,520409d0,2023-10-17_12-44-16,322.1030766963959,322.1030766963959,57003,1105bb7c0067,172.17.0.2,322.1030766963959,1,,128,2,15,166,44,0.0002510607384321827,1.3504933969118608e-06,520409d0
123,0.3955399061032864,-1,-1,1697546579,False,1,1c5c1aa9,2023-10-17_12-42-59,230.16954231262207,230.16954231262207,56338,1105bb7c0067,172.17.0.2,230.16954231262207,1,,128,2,19,215,2,0.00020130829008875844,6.007870238127543e-06,1c5c1aa9
124,-0.1,-1,-1,1697546355,False,1,10a297d9,2023-10-17_12-39-15,0.38765454292297363,0.38765454292297363,55575,1105bb7c0067,172.17.0.2,0.38765454292297363,1,,128,3,17,194,54,0.0001702350730583434,7.182895804302687e-07,10a297d9
125,-0.1,-1,-1,1697546356,False,1,4d33fd1c,2023-10-17_12-39-16,0.3715474605560303,0.3715474605560303,55575,1105bb7c0067,172.17.0.2,0.3715474605560303,1,,128,3,16,136,26,0.00033591016656067457,5.271313663352398e-06,4d33fd1c
126,0.5908450704225352,-1,-1,1697546972,False,1,c480de14,2023-10-17_12-49-32,615.7367105484009,615.7367105484009,55575,1105bb7c0067,172.17.0.2,615.7367105484009,1,,128,2,18,232,77,0.00014816247756272607,1.7134296944217478e-06,c480de14
127,0.568075117370892,-1,-1,1697546719,False,1,21a79cec,2023-10-17_12-45-19,333.7063808441162,333.7063808441162,56679,1105bb7c0067,172.17.0.2,333.7063808441162,1,,64,2,14,264,108,9.449696042550299e-05,7.833490813447498e-06,21a79cec
128,0.5861502347417841,-1,-1,1697546772,False,1,2ca691d4,2023-10-17_12-46-12,383.6240816116333,383.6240816116333,57096,1105bb7c0067,172.17.0.2,383.6240816116333,1,,64,2,17,247,170,0.0001235544985644978,9.48394260951846e-06,2ca691d4
129,-0.1,-1,-1,1697546407,False,1,b548f619,2023-10-17_12-40-07,0.47931647300720215,0.47931647300720215,54453,1105bb7c0067,172.17.0.2,0.47931647300720215,1,,64,3,16,159,113,0.00026015275600948254,9.405038637830588e-06,b548f619
130,-0.1,-1,-1,1697546408,False,1,dd8991b1,2023-10-17_12-40-08,0.3828597068786621,0.3828597068786621,54453,1105bb7c0067,172.17.0.2,0.3828597068786621,1,,64,3,15,113,74,0.00010361332711559581,7.077343670094446e-06,dd8991b1
131,0.5753521126760563,-1,-1,1697546706,False,1,1789ebfc,2023-10-17_12-45-06,293.1290473937988,293.1290473937988,54453,1105bb7c0067,172.17.0.2,293.1290473937988,1,,64,2,19,178,42,0.00021703729582518195,9.167335991145624e-06,1789ebfc
132,-0.1,-1,-1,1697546475,False,1,68c5c6d6,2023-10-17_12-41-15,0.4582643508911133,0.4582643508911133,56802,1105bb7c0067,172.17.0.2,0.4582643508911133,1,,64,3,18,146,14,0.000688261976646693,6.762255671022835e-06,68c5c6d6
133,0.576056338028169,-1,-1,1697546772,False,1,4eebc797,2023-10-17_12-46-12,297.10412883758545,297.10412883758545,56802,1105bb7c0067,172.17.0.2,297.10412883758545,1,,64,2,14,209,60,0.0002991707513558733,8.123729463455032e-06,4eebc797
134,-0.1,-1,-1,1697546500,False,1,1ebb7297,2023-10-17_12-41-40,0.351121187210083,0.351121187210083,55447,1105bb7c0067,172.17.0.2,0.351121187210083,1,,64,3,13,187,92,0.0001778942413494664,8.698235269521982e-06,1ebb7297
135,0.5626760563380281,-1,-1,1697546708,False,1,bc91b703,2023-10-17_12-45-08,208.89783477783203,208.89783477783203,55447,1105bb7c0067,172.17.0.2,208.89783477783203,1,,64,2,16,163,105,0.00039311864537102916,6.4047867051788675e-06,bc91b703
136,0.5490610328638497,-1,-1,1697546824,False,1,5a0f7426,2023-10-17_12-47-04,244.1945242881775,244.1945242881775,56338,1105bb7c0067,172.17.0.2,244.1945242881775,1,,64,2,17,105,137,7.817572951187366e-05,7.882228229172591e-06,5a0f7426
137,-0.1,-1,-1,1697546649,False,1,6c0394f1,2023-10-17_12-44-09,0.38810205459594727,0.38810205459594727,55318,1105bb7c0067,172.17.0.2,0.38810205459594727,1,,64,3,15,222,31,0.0005473792206194195,7.346886772819247e-06,6c0394f1
