,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/down_HL,config/latent_dim,config/num_HL,config/opt_lr,config/opt_wd,config/size_HL,logdir
167,0.6794117647058824,1047.795559167862,True,1,ab02780d,2023-09-21_04-04-37,1695269077,1047.795559167862,279765,84233402a856,172.17.0.2,1047.795559167862,1,64,17,313,2,0.00015930703630872078,7.699510772888181e-06,112,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_ab02780d_168_batch_size=64,down_HL=17,latent_dim=313,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=112_2023-09-21_03-47-09"
168,-14.22549762196823,2.105128765106201,True,1,90557176,2023-09-21_03-54-25,1695268465,2.105128765106201,267758,84233402a856,172.17.0.2,2.105128765106201,1,64,12,223,3,0.0002533020395644286,7.16643700137363e-06,69,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_90557176_169_batch_size=64,down_HL=12,latent_dim=223,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_HL=69_2023-09-21_03-54-22"
169,0.7032352941176471,4677.429367542267,True,1,047d9c16,2023-09-21_05-12-22,1695273142,4677.429367542267,267758,84233402a856,172.17.0.2,4677.429367542267,1,256,11,359,2,0.00041048454795522603,6.670106364703704e-06,310,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_047d9c16_170_batch_size=256,down_HL=11,latent_dim=359,num_HL=2,opt_lr=0.0004,opt_wd=0.0000,size_HL=310_2023-09-21_03-54-25"
170,-15.002048320329466,3.0830845832824707,True,1,7c047d18,2023-09-21_04-04-41,1695269081,3.0830845832824707,279765,84233402a856,172.17.0.2,3.0830845832824707,1,64,18,289,3,0.00011198776470382803,7.84650714378846e-06,295,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_7c047d18_171_batch_size=64,down_HL=18,latent_dim=289,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_HL=295_2023-09-21_04-04-37"
171,0.7558823529411764,6870.383200883865,False,1,0e4336d0,2023-09-21_05-59-11,1695275951,6870.383200883865,279765,84233402a856,172.17.0.2,6870.383200883865,1,64,16,238,2,0.0005775723286803216,9.417012683096999e-06,259,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_0e4336d0_172_batch_size=64,down_HL=16,latent_dim=238,num_HL=2,opt_lr=0.0006,opt_wd=0.0000,size_HL=259_2023-09-21_04-04-41"
172,0.75,10758.696998596191,False,1,571b7bb6,2023-09-21_07-39-27,1695281967,10758.696998596191,277270,84233402a856,172.17.0.2,10758.696998596191,1,64,19,196,2,0.00047995558009813664,9.806007309732572e-06,214,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_571b7bb6_173_batch_size=64,down_HL=19,latent_dim=196,num_HL=2,opt_lr=0.0005,opt_wd=0.0000,size_HL=214_2023-09-21_04-40-08"
173,-18.688818990242822,3.661978960037232,True,1,ff92b6f8,2023-09-21_05-12-26,1695273146,3.661978960037232,267758,84233402a856,172.17.0.2,3.661978960037232,1,64,19,300,3,0.0002060083837057884,7.48936720899466e-06,355,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_ff92b6f8_174_batch_size=64,down_HL=19,latent_dim=300,num_HL=3,opt_lr=0.0002,opt_wd=0.0000,size_HL=355_2023-09-21_05-12-22"
174,0.6758823529411766,2053.4106879234314,True,1,fb2fe25d,2023-09-21_05-46-40,1695275200,2053.4106879234314,267758,84233402a856,172.17.0.2,2053.4106879234314,1,64,17,341,2,9.789578474539305e-05,6.9459170715499425e-06,302,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_fb2fe25d_175_batch_size=64,down_HL=17,latent_dim=341,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_HL=302_2023-09-21_05-12-27"
175,-15.387973700680076,2.465903759002685,True,1,dcf5d847,2023-09-21_05-46-43,1695275203,2.465903759002685,267758,84233402a856,172.17.0.2,2.465903759002685,1,256,8,13,4,0.0002932032582893723,5.4122820553742095e-06,330,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_dcf5d847_176_batch_size=256,down_HL=8,latent_dim=13,num_HL=4,opt_lr=0.0003,opt_wd=0.0000,size_HL=330_2023-09-21_05-46-40"
176,0.6926470588235294,1848.5677032470703,True,1,b24248fa,2023-09-21_06-17-32,1695277052,1848.5677032470703,267758,84233402a856,172.17.0.2,1848.5677032470703,1,128,13,50,2,0.00013032414250530594,3.5712254371192017e-06,376,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_b24248fa_177_batch_size=128,down_HL=13,latent_dim=50,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_HL=376_2023-09-21_05-46-43"
177,-10.252079543394204,2.3802289962768555,True,1,1f1db343,2023-09-21_05-59-14,1695275954,2.3802289962768555,279765,84233402a856,172.17.0.2,2.3802289962768555,1,128,14,131,3,0.000384113476131543,2.558114550852815e-06,383,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_1f1db343_178_batch_size=128,down_HL=14,latent_dim=131,num_HL=3,opt_lr=0.0004,opt_wd=0.0000,size_HL=383_2023-09-21_05-59-11"
178,-17.528550599488263,2.215734004974365,True,1,a3126685,2023-09-21_05-59-17,1695275957,2.215734004974365,279765,84233402a856,172.17.0.2,2.215734004974365,1,32,9,274,6,0.0009724986215666434,8.891762518337075e-06,233,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_a3126685_179_batch_size=32,down_HL=9,latent_dim=274,num_HL=6,opt_lr=0.0010,opt_wd=0.0000,size_HL=233_2023-09-21_05-59-14"
179,-17.675265112166507,1.8206720352172847,True,1,2b8473bd,2023-09-21_05-59-19,1695275959,1.8206720352172847,279765,84233402a856,172.17.0.2,1.8206720352172847,1,32,12,244,5,0.0007892596226342741,8.075499614559755e-06,50,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_2b8473bd_180_batch_size=32,down_HL=12,latent_dim=244,num_HL=5,opt_lr=0.0008,opt_wd=0.0000,size_HL=50_2023-09-21_05-59-17"
180,0.7617647058823529,7917.488047838211,False,1,d7d5ed26,2023-09-21_08-11-17,1695283877,7917.488047838211,279765,84233402a856,172.17.0.2,7917.488047838211,1,32,15,216,2,0.00024478075755574616,9.990835885446732e-06,271,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_d7d5ed26_181_batch_size=32,down_HL=15,latent_dim=216,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=271_2023-09-21_05-59-19"
181,-17.998210758472055,2.7081398963928223,True,1,ad965400,2023-09-21_06-17-35,1695277055,2.7081398963928223,267758,84233402a856,172.17.0.2,2.7081398963928223,1,256,10,5,3,0.0001824822233668162,6.415563196813771e-06,399,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_ad965400_182_batch_size=256,down_HL=10,latent_dim=5,num_HL=3,opt_lr=0.0002,opt_wd=0.0000,size_HL=399_2023-09-21_06-17-32"
182,0.7558823529411764,594.0671348571777,False,1,28677e75,2023-09-21_06-27-30,1695277650,594.0671348571777,267758,84233402a856,172.17.0.2,594.0671348571777,1,32,8,40,2,0.0006954278175723365,6.10361576362935e-06,316,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_28677e75_183_batch_size=32,down_HL=8,latent_dim=40,num_HL=2,opt_lr=0.0007,opt_wd=0.0000,size_HL=316_2023-09-21_06-17-35"
183,-13.680072582615612,2.9835572242736816,True,1,776082d4,2023-09-21_06-27-33,1695277653,2.9835572242736816,267758,84233402a856,172.17.0.2,2.9835572242736816,1,32,7,24,4,0.00044696433242142816,7.258680791817437e-06,284,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_776082d4_184_batch_size=32,down_HL=7,latent_dim=24,num_HL=4,opt_lr=0.0004,opt_wd=0.0000,size_HL=284_2023-09-21_06-27-30"
