,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/down_HL,config/latent_dim,config/num_HL,config/opt_lr,config/opt_wd,config/size_HL,logdir
191,0.5640776699029126,15134.095604419708,False,1,743a3d51,2023-10-05_21-28-07,1696541287,15134.095604419708,10280,c8afe81c666d,172.17.0.3,15134.095604419708,1,128,12,200,2,0.00016189910749025386,9.695623857650773e-06,94,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_743a3d51_79_batch_size=128,down_HL=12,latent_dim=200,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=94_2023-10-05_17-15-53"
192,-0.1,2.8875091075897217,False,1,290d2506,2023-10-05_18-59-01,1696532341,2.8875091075897217,15188,c8afe81c666d,172.17.0.3,2.8875091075897217,1,128,15,301,3,0.0002915972408301267,7.206483592517673e-06,31,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_290d2506_82_batch_size=128,down_HL=15,latent_dim=301,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_HL=31_2023-10-05_18-58-58"
193,-0.1,2.917565107345581,False,1,468c2ce7,2023-10-05_18-58-58,1696532338,2.917565107345581,15188,c8afe81c666d,172.17.0.3,2.917565107345581,1,128,18,270,4,9.143231141436263e-05,6.553740666475921e-06,124,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_468c2ce7_81_batch_size=128,down_HL=18,latent_dim=270,num_HL=4,opt_lr=0.0001,opt_wd=0.0000,size_HL=124_2023-10-05_18-58-55"
194,0.5959546925566344,18309.096830129623,False,1,b40ffa7a,2023-10-05_18-58-55,1696532335,18309.096830129623,15188,c8afe81c666d,172.17.0.3,18309.096830129623,1,128,16,257,2,0.00011151012429449254,5.322877170423848e-06,84,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_b40ffa7a_72_batch_size=128,down_HL=16,latent_dim=257,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_HL=84_2023-10-05_13-53-46"
195,0.6318770226537216,5953.135635375977,False,1,7974c444,2023-10-05_17-31-23,1696527083,5953.135635375977,15314,c8afe81c666d,172.17.0.3,5953.135635375977,1,32,17,270,2,0.0001460408679981374,7.064673846893483e-06,118,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_7974c444_73_batch_size=32,down_HL=17,latent_dim=270,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_HL=118_2023-10-05_15-52-10"
196,-0.1,2.8551180362701416,False,1,c511b8e1,2023-10-05_17-15-53,1696526153,2.8551180362701416,10280,c8afe81c666d,172.17.0.3,2.8551180362701416,1,128,12,195,4,0.0004437676855038977,9.405991647892792e-06,110,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_c511b8e1_78_batch_size=128,down_HL=12,latent_dim=195,num_HL=4,opt_lr=0.0004,opt_wd=0.0000,size_HL=110_2023-10-05_17-15-50"
197,0.6229234088457389,17230.754643440247,False,1,26c6305a,2023-10-05_17-15-50,1696526150,17230.754643440247,10280,c8afe81c666d,172.17.0.3,17230.754643440247,1,128,12,199,2,0.00015876896291059525,9.423996256120575e-06,130,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_26c6305a_66_batch_size=128,down_HL=12,latent_dim=199,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=130_2023-10-05_12-28-39"
198,-0.1,3.265620231628418,False,1,298f5dbf,2023-10-05_16-03-13,1696521793,3.265620231628418,33834,c8afe81c666d,172.17.0.3,3.265620231628418,1,128,14,175,3,0.0008796019278219825,7.75598526929081e-06,53,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_298f5dbf_76_batch_size=128,down_HL=14,latent_dim=175,num_HL=3,opt_lr=0.0009,opt_wd=0.0000,size_HL=53_2023-10-05_16-03-10"
199,-0.1,3.315657377243042,False,1,c50ee2a7,2023-10-05_16-03-10,1696521790,3.315657377243042,33834,c8afe81c666d,172.17.0.3,3.315657377243042,1,32,14,206,3,0.0005849555151537984,8.189028383836987e-06,73,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_c50ee2a7_75_batch_size=32,down_HL=14,latent_dim=206,num_HL=3,opt_lr=0.0006,opt_wd=0.0000,size_HL=73_2023-10-05_16-03-06"
200,-0.1,3.324281454086304,False,1,38331758,2023-10-05_16-03-06,1696521786,3.324281454086304,33834,c8afe81c666d,172.17.0.3,3.324281454086304,1,128,13,184,3,0.0006626004626139285,8.844558268932551e-06,143,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_38331758_74_batch_size=128,down_HL=13,latent_dim=184,num_HL=3,opt_lr=0.0007,opt_wd=0.0000,size_HL=143_2023-10-05_16-03-03"
201,0.624487594390507,8654.582165956497,False,1,0d13e802,2023-10-05_16-03-03,1696521783,8654.582165956497,33834,c8afe81c666d,172.17.0.3,8654.582165956497,1,128,14,180,2,0.0005707226226022976,8.277096648077198e-06,139,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_0d13e802_70_batch_size=128,down_HL=14,latent_dim=180,num_HL=2,opt_lr=0.0006,opt_wd=0.0000,size_HL=139_2023-10-05_13-38-48"
202,0.5590075512405609,14465.448263168337,False,1,1e775ff5,2023-10-05_15-52-10,1696521130,14465.448263168337,15314,c8afe81c666d,172.17.0.3,14465.448263168337,1,32,5,121,2,3.623981816885181e-05,1.1517622186137115e-06,182,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_1e775ff5_64_batch_size=32,down_HL=5,latent_dim=121,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_HL=182_2023-10-05_11-51-05"
203,-0.1,3.131094455718994,False,1,12032a55,2023-10-05_13-53-46,1696514026,3.131094455718994,15188,c8afe81c666d,172.17.0.3,3.131094455718994,1,32,9,104,3,0.0007336744950739895,9.587304705879728e-06,261,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_12032a55_71_batch_size=32,down_HL=9,latent_dim=104,num_HL=3,opt_lr=0.0007,opt_wd=0.0000,size_HL=261_2023-10-05_13-53-43"
204,0.5661272923408845,3735.59485077858,False,1,588dcdb8,2023-10-05_13-53-43,1696514023,3735.59485077858,15188,c8afe81c666d,172.17.0.3,3735.59485077858,1,128,18,93,2,0.00034371209905231564,8.89770265655032e-06,206,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_588dcdb8_68_batch_size=128,down_HL=18,latent_dim=93,num_HL=2,opt_lr=0.0003,opt_wd=0.0000,size_HL=206_2023-10-05_12-51-27"
