,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/down_HL,config/kernel_size,config/latent_dim,config/model_lamda,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,config/size_HL,logdir
0,-18.81150916958684,0.8154067993164062,False,1,2c907710,2023-09-15_16-49-16,1694796556,0.8154067993164062,41935,84233402a856,172.17.0.2,0.8154067993164062,1,16,7,237,0.44936638871518686,2,5,2.4409716639722276e-06,8.097569169932194e-08,23,70,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_2c907710_1_down_HL=16,kernel_size=7,latent_dim=237,model_lamda=0.4494,num_CL=2,num_HL=5,opt_lr=0.0000,opt_wd_2023-09-15_16-48-55"
1,-18.06409510758439,1.459359645843506,False,1,d83344c2,2023-09-15_16-49-17,1694796557,1.459359645843506,41935,84233402a856,172.17.0.2,1.459359645843506,1,17,5,110,1.9060207983361732,3,6,1.005594566145016e-05,2.1857134480277728e-07,25,105,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_d83344c2_2_down_HL=17,kernel_size=5,latent_dim=110,model_lamda=1.9060,num_CL=3,num_HL=6,opt_lr=0.0000,opt_wd_2023-09-15_16-49-15"
2,-14.848164485291198,0.9656035900115968,False,1,22e7670f,2023-09-15_16-49-19,1694796559,0.9656035900115968,41935,84233402a856,172.17.0.2,0.9656035900115968,1,3,4,246,1.5198049452905993,7,6,0.00037856934416994774,7.179897756788863e-07,17,129,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_22e7670f_3_down_HL=3,kernel_size=4,latent_dim=246,model_lamda=1.5198,num_CL=7,num_HL=6,opt_lr=0.0004,opt_wd=_2023-09-15_16-49-16"
3,-10.294411212616314,0.805931568145752,False,1,ab73125d,2023-09-15_16-49-19,1694796559,0.805931568145752,41935,84233402a856,172.17.0.2,0.805931568145752,1,19,6,181,1.6101270595708996,6,3,1.923561719540899e-06,1.3677000292474762e-07,15,62,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_ab73125d_4_down_HL=19,kernel_size=6,latent_dim=181,model_lamda=1.6101,num_CL=6,num_HL=3,opt_lr=0.0000,opt_wd_2023-09-15_16-49-18"
4,-16.694144650340768,0.8707866668701172,True,1,22fcbd8a,2023-09-15_16-49-20,1694796560,0.8707866668701172,41935,84233402a856,172.17.0.2,0.8707866668701172,1,16,6,228,1.6484211448033166,3,7,1.6105462580170087e-05,5.690468388030196e-07,7,50,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_22fcbd8a_5_down_HL=16,kernel_size=6,latent_dim=228,model_lamda=1.6484,num_CL=3,num_HL=7,opt_lr=0.0000,opt_wd_2023-09-15_16-49-19"
5,-17.4479859585222,0.8189182281494141,True,1,755d54a0,2023-09-15_16-49-21,1694796561,0.8189182281494141,41935,84233402a856,172.17.0.2,0.8189182281494141,1,8,8,316,0.33199566020538596,7,5,0.0002561248377605357,3.7428345245539373e-07,18,124,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_755d54a0_6_down_HL=8,kernel_size=8,latent_dim=316,model_lamda=0.3320,num_CL=7,num_HL=5,opt_lr=0.0003,opt_wd=_2023-09-15_16-49-20"
6,-12.960022381657568,0.8167707920074463,False,1,1e72d027,2023-09-15_16-49-22,1694796562,0.8167707920074463,41935,84233402a856,172.17.0.2,0.8167707920074463,1,9,2,120,0.7798621593501849,6,7,6.796585372531446e-05,2.5071371887578663e-07,5,79,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_1e72d027_7_down_HL=9,kernel_size=2,latent_dim=120,model_lamda=0.7799,num_CL=6,num_HL=7,opt_lr=0.0001,opt_wd=_2023-09-15_16-49-21"
7,-10.524626319120378,0.8735382556915283,False,1,47e785e1,2023-09-15_16-49-24,1694796564,0.8735382556915283,41935,84233402a856,172.17.0.2,0.8735382556915283,1,10,7,341,0.630578424439282,8,5,7.780618607952998e-05,3.7712275544320747e-07,5,89,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_47e785e1_8_down_HL=10,kernel_size=7,latent_dim=341,model_lamda=0.6306,num_CL=8,num_HL=5,opt_lr=0.0001,opt_wd_2023-09-15_16-49-22"
8,0.7352941176470589,12151.600909471512,False,1,8a07a703,2023-09-15_20-11-55,1694808715,12151.600909471512,41935,84233402a856,172.17.0.2,12151.600909471512,1,19,4,122,1.7592119883344046,5,2,4.465500105817664e-06,6.045504983194172e-07,6,112,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_8a07a703_9_down_HL=19,kernel_size=4,latent_dim=122,model_lamda=1.7592,num_CL=5,num_HL=2,opt_lr=0.0000,opt_wd_2023-09-15_16-49-23"
9,-13.57798806212,1.944340229034424,True,1,ad08f6a3,2023-09-15_16-49-48,1694796588,1.944340229034424,45036,84233402a856,172.17.0.2,1.944340229034424,1,14,3,264,0.9408787331199804,4,4,8.048227998316186e-05,1.9339663421894514e-07,14,50,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_ad08f6a3_10_down_HL=14,kernel_size=3,latent_dim=264,model_lamda=0.9409,num_CL=4,num_HL=4,opt_lr=0.0001,opt_w_2023-09-15_16-49-24"
