,score,num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/down_HL,config/size_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
10,-0.1,-1,-1,1697548911,False,1,f85adaf1,2023-10-17_13-21-51,1.3471155166625977,1.3471155166625977,59008,1105bb7c0067,172.17.0.2,1.3471155166625977,1,,32,8,18,136,99,0.00025361957276384266,7.741583348023264e-06,f85adaf1
11,-0.1,-1,-1,1697548912,False,1,6dadd257,2023-10-17_13-21-52,1.3459537029266357,1.3459537029266357,59008,1105bb7c0067,172.17.0.2,1.3459537029266357,1,,128,6,19,58,155,2.316412399261494e-05,8.7402569450314e-06,6dadd257
12,-0.1,-1,-1,1697548913,False,1,0a9aa9ba,2023-10-17_13-21-53,1.3471789360046387,1.3471789360046387,59008,1105bb7c0067,172.17.0.2,1.3471789360046387,1,,256,7,3,202,17,0.000967089423293843,9.443027875086595e-06,0a9aa9ba
13,-0.1,-1,-1,1697548920,False,1,66b75e87,2023-10-17_13-22-00,1.9707224369049072,1.9707224369049072,59008,1105bb7c0067,172.17.0.2,1.9707224369049072,1,,128,7,3,273,41,1.123642642120321e-05,9.304500265171213e-06,66b75e87
14,-0.1,-1,-1,1697548922,False,1,e40982ac,2023-10-17_13-22-02,1.8378839492797852,1.8378839492797852,59008,1105bb7c0067,172.17.0.2,1.8378839492797852,1,,256,6,10,79,79,4.3769863329532443e-05,4.869808305516021e-07,e40982ac
15,-0.1,-1,-1,1697548923,False,1,3f60e83c,2023-10-17_13-22-03,1.3832647800445557,1.3832647800445557,59008,1105bb7c0067,172.17.0.2,1.3832647800445557,1,,256,6,2,375,14,1.834229487719014e-05,5.5044704578024564e-06,3f60e83c
16,-0.1,-1,-1,1697548924,False,1,585e1d7e,2023-10-17_13-22-04,1.3106908798217773,1.3106908798217773,59008,1105bb7c0067,172.17.0.2,1.3106908798217773,1,,128,3,2,41,156,1.4746578801146276e-05,7.137348353857465e-07,585e1d7e
17,-0.1,-1,-1,1697548926,False,1,71308f1a,2023-10-17_13-22-06,1.2899742126464844,1.2899742126464844,59008,1105bb7c0067,172.17.0.2,1.2899742126464844,1,,64,4,9,74,47,3.2584348246961973e-05,9.214129756348507e-06,71308f1a
18,-0.1,-1,-1,1697548929,False,1,e6a440c3,2023-10-17_13-22-09,1.2993576526641846,1.2993576526641846,59008,1105bb7c0067,172.17.0.2,1.2993576526641846,1,,64,5,14,174,96,0.0006022183045719893,1.7959463840242096e-06,e6a440c3
19,-0.1,-1,-1,1697548931,False,1,8e394cde,2023-10-17_13-22-11,1.329085350036621,1.329085350036621,59008,1105bb7c0067,172.17.0.2,1.329085350036621,1,,64,7,15,45,82,4.068985557126271e-05,3.2269226484477102e-06,8e394cde
20,0.6007142857142858,-1,-1,1697549238,False,1,2e228c8f,2023-10-17_13-27-18,307.0524797439575,307.0524797439575,59008,1105bb7c0067,172.17.0.2,307.0524797439575,1,,64,2,8,126,270,0.00010345564375530462,5.871275583464983e-06,2e228c8f
21,-0.1,-1,-1,1697548942,False,1,6f05209f,2023-10-17_13-22-22,1.9004273414611816,1.9004273414611816,59813,1105bb7c0067,172.17.0.2,1.9004273414611816,1,,64,5,14,162,262,0.0001825036709895919,3.785892087542055e-06,6f05209f
22,-0.1,-1,-1,1697548943,False,1,30817bff,2023-10-17_13-22-23,1.35941481590271,1.35941481590271,59813,1105bb7c0067,172.17.0.2,1.35941481590271,1,,256,7,13,111,241,5.785874821954403e-05,3.0556803068457935e-06,30817bff
23,0.6021428571428572,-1,-1,1697549308,False,1,41451023,2023-10-17_13-28-28,365.0769555568695,365.0769555568695,59813,1105bb7c0067,172.17.0.2,365.0769555568695,1,,32,2,16,230,236,9.442527477968011e-05,2.596438091881279e-06,41451023
24,-0.1,-1,-1,1697548977,False,1,cc233d86,2023-10-17_13-22-57,2.0132670402526855,2.0132670402526855,59942,1105bb7c0067,172.17.0.2,2.0132670402526855,1,,256,5,12,314,264,0.00018740328316230564,4.533965285415758e-06,cc233d86
25,-0.1,-1,-1,1697548982,False,1,0dd15f8d,2023-10-17_13-23-02,1.346813440322876,1.346813440322876,59942,1105bb7c0067,172.17.0.2,1.346813440322876,1,,256,6,13,107,242,5.903298280193939e-05,5.391153010022744e-06,0dd15f8d
26,-0.1,-1,-1,1697548984,False,1,758caa3f,2023-10-17_13-23-04,1.4327101707458496,1.4327101707458496,59942,1105bb7c0067,172.17.0.2,1.4327101707458496,1,,256,7,17,132,240,7.189215760251938e-05,6.453185281650083e-06,758caa3f
27,-0.1,-1,-1,1697548985,False,1,0ab213cc,2023-10-17_13-23-05,1.4963934421539307,1.4963934421539307,59942,1105bb7c0067,172.17.0.2,1.4963934421539307,1,,256,5,8,314,265,0.00015979776331926092,4.577342691722312e-06,0ab213cc
28,-0.1,-1,-1,1697548987,False,1,45e8158f,2023-10-17_13-23-07,1.556286096572876,1.556286096572876,59942,1105bb7c0067,172.17.0.2,1.556286096572876,1,,256,6,12,93,223,0.00032433383421254366,6.5824676189048905e-06,45e8158f
29,-0.1,-1,-1,1697548989,False,1,fd47f5af,2023-10-17_13-23-09,1.5893397331237793,1.5893397331237793,59942,1105bb7c0067,172.17.0.2,1.5893397331237793,1,,256,4,19,138,182,0.00013536488375034584,6.381189263147353e-06,fd47f5af
30,-0.1,-1,-1,1697548991,False,1,3dded476,2023-10-17_13-23-11,1.5040645599365234,1.5040645599365234,59942,1105bb7c0067,172.17.0.2,1.5040645599365234,1,,256,4,5,335,254,0.00038946439125927943,4.70559476202978e-06,3dded476
31,-0.1,-1,-1,1697548993,False,1,13c665a1,2023-10-17_13-23-13,1.6021320819854736,1.6021320819854736,59942,1105bb7c0067,172.17.0.2,1.6021320819854736,1,,256,6,11,23,221,0.000338147442585538,7.3819549542647356e-06,13c665a1
32,-0.1,-1,-1,1697548994,False,1,c61a5025,2023-10-17_13-23-14,1.4505767822265625,1.4505767822265625,59942,1105bb7c0067,172.17.0.2,1.4505767822265625,1,,32,3,19,230,180,0.00013042557162535812,8.110080785670115e-06,c61a5025
33,0.6409523809523809,-1,-1,1697551377,False,1,b45ebb89,2023-10-17_14-02-57,2383.0543506145477,2383.0543506145477,59942,1105bb7c0067,172.17.0.2,2383.0543506145477,1,,256,2,5,346,136,0.00044195458811133913,5.084557758454213e-06,b45ebb89
34,-0.1,-1,-1,1697549022,False,1,d40c89c5,2023-10-17_13-23-42,2.1750686168670654,2.1750686168670654,60372,1105bb7c0067,172.17.0.2,2.1750686168670654,1,,256,8,7,183,220,0.00024085021970096326,7.24841297972589e-06,d40c89c5
35,-0.1,-1,-1,1697549023,False,1,f26b4a65,2023-10-17_13-23-43,1.4251587390899658,1.4251587390899658,60372,1105bb7c0067,172.17.0.2,1.4251587390899658,1,,32,3,6,255,179,0.00013261996022356673,9.877632248624542e-06,f26b4a65
36,-0.1,-1,-1,1697549025,False,1,991ad3ee,2023-10-17_13-23-45,1.598343849182129,1.598343849182129,60372,1105bb7c0067,172.17.0.2,1.598343849182129,1,,32,3,9,214,139,0.0007592815276393229,8.244738651393996e-06,991ad3ee
37,-0.1,-1,-1,1697549026,False,1,5729f8b7,2023-10-17_13-23-46,1.6753015518188477,1.6753015518188477,60372,1105bb7c0067,172.17.0.2,1.6753015518188477,1,,256,8,7,180,197,0.00025912816627144184,7.086771105371854e-06,5729f8b7
38,-0.1,-1,-1,1697549028,False,1,74a34256,2023-10-17_13-23-48,1.546729326248169,1.546729326248169,60372,1105bb7c0067,172.17.0.2,1.546729326248169,1,,64,4,15,44,114,3.670589396819064e-05,3.943751251149265e-06,74a34256
39,-0.1,-1,-1,1697549029,False,1,023e0dfa,2023-10-17_13-23-49,1.6311442852020264,1.6311442852020264,60372,1105bb7c0067,172.17.0.2,1.6311442852020264,1,,64,5,14,155,254,0.00019766239525204692,3.9274844646738855e-06,023e0dfa
40,-0.1,-1,-1,1697549031,False,1,5d8d2f8e,2023-10-17_13-23-51,1.666454553604126,1.666454553604126,60372,1105bb7c0067,172.17.0.2,1.666454553604126,1,,64,4,17,162,210,6.60829034188132e-05,2.0711412882414707e-06,5d8d2f8e
41,-0.1,-1,-1,1697549033,False,1,dafb4697,2023-10-17_13-23-53,1.5098495483398438,1.5098495483398438,60372,1105bb7c0067,172.17.0.2,1.5098495483398438,1,,64,5,11,151,167,0.00021505561420552584,1.442957982703874e-06,dafb4697
42,-0.1,-1,-1,1697549034,False,1,910b5c4a,2023-10-17_13-23-54,1.4911909103393555,1.4911909103393555,60372,1105bb7c0067,172.17.0.2,1.4911909103393555,1,,64,4,13,218,198,0.000494051305557408,2.5088150285385964e-06,910b5c4a
43,-0.1,-1,-1,1697549036,False,1,32d823ef,2023-10-17_13-23-56,1.5024621486663818,1.5024621486663818,60372,1105bb7c0067,172.17.0.2,1.5024621486663818,1,,256,5,12,305,229,0.0008016742497629455,6.109932779172087e-06,32d823ef
44,-0.1,-1,-1,1697549037,False,1,f0ec9000,2023-10-17_13-23-57,1.5117201805114746,1.5117201805114746,60372,1105bb7c0067,172.17.0.2,1.5117201805114746,1,,256,3,11,271,250,7.652693073670086e-05,4.30414425586731e-06,f0ec9000
45,0.6285714285714286,-1,-1,1697549896,False,1,e5e73108,2023-10-17_13-38-16,859.0182163715363,859.0182163715363,60372,1105bb7c0067,172.17.0.2,859.0182163715363,1,,128,2,10,342,125,0.00010370996531539776,1.5162465657070542e-08,e5e73108
46,-0.1,-1,-1,1697549060,False,1,2a81bfb9,2023-10-17_13-24-20,2.14163875579834,2.14163875579834,60896,1105bb7c0067,172.17.0.2,2.14163875579834,1,,256,6,9,66,167,2.4933157433865847e-05,5.4772829412196466e-06,2a81bfb9
47,-0.1,-1,-1,1697549061,False,1,c1357b82,2023-10-17_13-24-21,1.4842047691345215,1.4842047691345215,60896,1105bb7c0067,172.17.0.2,1.4842047691345215,1,,128,4,8,388,227,0.0008022862723534308,5.947859840825375e-06,c1357b82
48,-0.1,-1,-1,1697549065,False,1,96c9ac43,2023-10-17_13-24-25,1.6046128273010254,1.6046128273010254,60896,1105bb7c0067,172.17.0.2,1.6046128273010254,1,,32,5,4,283,208,0.00016373350027198367,3.1935701285061033e-06,96c9ac43
49,-0.1,-1,-1,1697549067,False,1,8356ee9f,2023-10-17_13-24-27,1.5101759433746338,1.5101759433746338,60896,1105bb7c0067,172.17.0.2,1.5101759433746338,1,,256,7,18,87,149,1.1229181606182678e-05,7.729165079571318e-06,8356ee9f
50,-0.1,-1,-1,1697549068,False,1,e75fb24a,2023-10-17_13-24-28,1.5968177318572998,1.5968177318572998,60896,1105bb7c0067,172.17.0.2,1.5968177318572998,1,,256,8,17,192,4,4.9092094845582455e-05,6.960384678535772e-06,e75fb24a
51,-0.1,-1,-1,1697549070,False,1,9d744142,2023-10-17_13-24-30,1.572788953781128,1.572788953781128,60896,1105bb7c0067,172.17.0.2,1.572788953781128,1,,128,7,15,122,188,2.166309831795543e-05,8.698318791951281e-06,9d744142
52,-0.1,-1,-1,1697549071,False,1,dbcbd317,2023-10-17_13-24-31,1.4631989002227783,1.4631989002227783,60896,1105bb7c0067,172.17.0.2,1.4631989002227783,1,,256,4,6,363,265,0.0002749766097144978,5.007867950444109e-06,dbcbd317
53,-0.1,-1,-1,1697549073,False,1,a5f5a423,2023-10-17_13-24-33,1.3539369106292725,1.3539369106292725,60896,1105bb7c0067,172.17.0.2,1.3539369106292725,1,,32,6,8,251,103,0.00015554452461041593,3.4714064764200493e-06,a5f5a423
54,-0.1,-1,-1,1697549074,False,1,cae5eef0,2023-10-17_13-24-34,1.4854180812835693,1.4854180812835693,60896,1105bb7c0067,172.17.0.2,1.4854180812835693,1,,256,6,12,89,55,0.0003442989822240871,6.606097768619307e-06,cae5eef0
55,-0.1,-1,-1,1697549076,False,1,3be86d97,2023-10-17_13-24-36,1.5324106216430664,1.5324106216430664,60896,1105bb7c0067,172.17.0.2,1.5324106216430664,1,,128,6,10,58,190,0.0006314235336864507,2.558939818852742e-06,3be86d97
56,-0.1,-1,-1,1697549078,False,1,cd6758fc,2023-10-17_13-24-38,1.4148175716400146,1.4148175716400146,60896,1105bb7c0067,172.17.0.2,1.4148175716400146,1,,256,3,16,142,173,0.00012061666015668179,5.694493825541076e-06,cd6758fc
57,0.6121428571428572,-1,-1,1697551477,False,1,faaf2793,2023-10-17_14-04-37,2399.319826364517,2399.319826364517,60896,1105bb7c0067,172.17.0.2,2399.319826364517,1,,256,2,13,109,149,8.019337413841969e-05,6.309314053882389e-06,faaf2793
58,-0.1,-1,-1,1697549091,False,1,68c10d84,2023-10-17_13-24-51,2.102788209915161,2.102788209915161,61185,1105bb7c0067,172.17.0.2,2.102788209915161,1,,256,3,3,399,250,0.0004441002759923952,1.142422149815417e-06,68c10d84
59,-0.1,-1,-1,1697549093,False,1,34745ba2,2023-10-17_13-24-53,1.567690134048462,1.567690134048462,61185,1105bb7c0067,172.17.0.2,1.567690134048462,1,,32,6,11,20,69,0.00033528346440853146,7.547590859350625e-06,34745ba2
60,-0.1,-1,-1,1697549095,False,1,68a35034,2023-10-17_13-24-55,1.7173042297363281,1.7173042297363281,61185,1105bb7c0067,172.17.0.2,1.7173042297363281,1,,128,4,5,238,254,0.000419489434414452,4.293881829109144e-06,68a35034
61,-0.1,-1,-1,1697549097,False,1,35b7f46f,2023-10-17_13-24-57,1.7080926895141602,1.7080926895141602,61185,1105bb7c0067,172.17.0.2,1.7080926895141602,1,,256,7,9,28,212,0.0009927632687511793,9.54971967475375e-06,35b7f46f
62,-0.1,-1,-1,1697549099,False,1,79121f4d,2023-10-17_13-24-59,1.6198322772979736,1.6198322772979736,61185,1105bb7c0067,172.17.0.2,1.6198322772979736,1,,256,5,10,74,157,0.0005827839435642596,9.008671528277878e-06,79121f4d
63,-0.1,-1,-1,1697549101,False,1,4b6a2a65,2023-10-17_13-25-01,1.718729019165039,1.718729019165039,61185,1105bb7c0067,172.17.0.2,1.718729019165039,1,,32,3,18,201,89,0.00022559251396950911,9.768061144109483e-06,4b6a2a65
64,0.6357142857142858,-1,-1,1697549511,False,1,e13e7bb2,2023-10-17_13-31-51,410.87137269973755,410.87137269973755,61185,1105bb7c0067,172.17.0.2,410.87137269973755,1,,32,2,7,229,115,8.727781291642773e-05,8.287592805838064e-06,e13e7bb2
65,0.6297619047619047,-1,-1,1697549892,False,1,629868bb,2023-10-17_13-38-12,778.8493869304657,778.8493869304657,61450,1105bb7c0067,172.17.0.2,778.8493869304657,1,,32,2,6,182,233,0.0002421921435442428,9.935870210788515e-06,629868bb
66,-0.1,-1,-1,1697549142,False,1,b670a62d,2023-10-17_13-25-42,2.4622106552124023,2.4622106552124023,61492,1105bb7c0067,172.17.0.2,2.4622106552124023,1,,32,3,4,266,139,0.00010783098390030992,8.355964832578963e-06,b670a62d
67,-0.1,-1,-1,1697549144,False,1,678cd7b7,2023-10-17_13-25-44,1.7559280395507812,1.7559280395507812,61492,1105bb7c0067,172.17.0.2,1.7559280395507812,1,,32,5,14,56,177,0.0005928974388930959,7.916747813206981e-06,678cd7b7
68,-0.1,-1,-1,1697549146,False,1,855c11a3,2023-10-17_13-25-46,1.5811965465545654,1.5811965465545654,61492,1105bb7c0067,172.17.0.2,1.5811965465545654,1,,32,3,4,269,31,0.00011007565905684921,7.169414440293617e-06,855c11a3
69,-0.1,-1,-1,1697549149,False,1,de170f5f,2023-10-17_13-25-49,1.8553626537322998,1.8553626537322998,61492,1105bb7c0067,172.17.0.2,1.8553626537322998,1,,32,3,9,216,124,3.282429712931878e-05,8.812147195711469e-06,de170f5f
70,-0.1,-1,-1,1697549151,False,1,cced1c51,2023-10-17_13-25-51,1.5448315143585205,1.5448315143585205,61492,1105bb7c0067,172.17.0.2,1.5448315143585205,1,,32,3,6,253,141,5.4556138929047734e-05,9.322515367216533e-06,cced1c51
71,-0.1,-1,-1,1697549152,False,1,c1b9ceb4,2023-10-17_13-25-52,1.6232779026031494,1.6232779026031494,61492,1105bb7c0067,172.17.0.2,1.6232779026031494,1,,256,4,7,179,196,0.0003791534212182153,6.948578994010932e-06,c1b9ceb4
72,-0.1,-1,-1,1697549154,False,1,47529473,2023-10-17_13-25-54,1.540621042251587,1.540621042251587,61492,1105bb7c0067,172.17.0.2,1.540621042251587,1,,32,4,8,120,200,0.0002803085513993943,5.32929106786891e-06,47529473
73,-0.1,-1,-1,1697549156,False,1,981eb433,2023-10-17_13-25-56,1.9102940559387207,1.9102940559387207,61492,1105bb7c0067,172.17.0.2,1.9102940559387207,1,,256,4,7,174,200,0.0006920988857501378,6.888084573055947e-06,981eb433
74,-0.1,-1,-1,1697549161,False,1,dd181e30,2023-10-17_13-26-01,1.638171672821045,1.638171672821045,61492,1105bb7c0067,172.17.0.2,1.638171672821045,1,,64,4,15,98,128,3.493504776833286e-05,2.9072340835499175e-06,dd181e30
75,-0.1,-1,-1,1697549162,False,1,22c902b1,2023-10-17_13-26-02,1.7592568397521973,1.7592568397521973,61492,1105bb7c0067,172.17.0.2,1.7592568397521973,1,,128,8,17,149,8,1.3372231660716321e-05,8.518031994076581e-06,22c902b1
76,-0.1,-1,-1,1697549164,False,1,8f8ce9fc,2023-10-17_13-26-04,1.556661605834961,1.556661605834961,61492,1105bb7c0067,172.17.0.2,1.556661605834961,1,,128,7,3,192,270,1.9636608276847667e-05,4.721963756218516e-06,8f8ce9fc
77,-0.1,-1,-1,1697549171,False,1,bc28abce,2023-10-17_13-26-11,2.107231855392456,2.107231855392456,61492,1105bb7c0067,172.17.0.2,2.107231855392456,1,,128,5,15,121,187,0.00028041738568667225,4.977380098590209e-06,bc28abce
78,-0.1,-1,-1,1697549172,False,1,5c9c6ce2,2023-10-17_13-26-12,1.7179749011993408,1.7179749011993408,61492,1105bb7c0067,172.17.0.2,1.7179749011993408,1,,256,6,6,353,107,0.00015326206687967797,3.379406301584375e-06,5c9c6ce2
79,-0.1,-1,-1,1697549176,False,1,094f5797,2023-10-17_13-26-16,1.6894752979278564,1.6894752979278564,61492,1105bb7c0067,172.17.0.2,1.6894752979278564,1,,32,6,12,286,50,0.0005106027716441613,3.5436691979287975e-06,094f5797
80,-0.1,-1,-1,1697549178,False,1,8e48da9f,2023-10-17_13-26-18,2.210615873336792,2.210615873336792,61492,1105bb7c0067,172.17.0.2,2.210615873336792,1,,128,6,10,35,67,0.000309963529354509,2.442821871763135e-06,8e48da9f
81,-0.1,-1,-1,1697549180,False,1,a97287a2,2023-10-17_13-26-20,1.858879566192627,1.858879566192627,61492,1105bb7c0067,172.17.0.2,1.858879566192627,1,,128,6,12,55,41,0.0009005938924181206,2.610430046292598e-07,a97287a2
82,0.6066666666666667,-1,-1,1697549985,False,1,7df5aa53,2023-10-17_13-39-45,803.8754682540894,803.8754682540894,61492,1105bb7c0067,172.17.0.2,803.8754682540894,1,,128,2,16,144,170,0.00011908485643670293,5.751054836286098e-06,7df5aa53
83,-0.1,-1,-1,1697549203,False,1,c43e1ce6,2023-10-17_13-26-43,2.7540388107299805,2.7540388107299805,61912,1105bb7c0067,172.17.0.2,2.7540388107299805,1,,256,3,16,167,247,0.00017970893079580637,9.246080198636517e-07,c43e1ce6
84,-0.1,-1,-1,1697549207,False,1,34147598,2023-10-17_13-26-47,1.5931944847106934,1.5931944847106934,61912,1105bb7c0067,172.17.0.2,1.5931944847106934,1,,256,5,3,397,70,0.0002065133032193306,1.2188082601770743e-06,34147598
85,0.5838095238095237,-1,-1,1697549649,False,1,d0e5ba0a,2023-10-17_13-34-09,441.8012640476227,441.8012640476227,61912,1105bb7c0067,172.17.0.2,441.8012640476227,1,,64,2,11,21,62,0.00045598222944699256,1.7149119371301058e-06,d0e5ba0a
86,-0.1,-1,-1,1697549224,False,1,6df90cfe,2023-10-17_13-27-04,2.820903778076172,2.820903778076172,62005,1105bb7c0067,172.17.0.2,2.820903778076172,1,,256,5,14,316,28,0.00034758219406949716,7.530563088214328e-06,6df90cfe
87,-0.1,-1,-1,1697549226,False,1,15473282,2023-10-17_13-27-06,2.023560047149658,2.023560047149658,62005,1105bb7c0067,172.17.0.2,2.023560047149658,1,,128,4,5,243,259,0.00039520967959507373,4.056092889183238e-06,15473282
88,-0.1,-1,-1,1697549229,False,1,6ddecaf4,2023-10-17_13-27-09,2.172360897064209,2.172360897064209,62005,1105bb7c0067,172.17.0.2,2.172360897064209,1,,128,4,9,224,77,0.0006755456026703868,4.312524838030139e-06,6ddecaf4
89,-0.1,-1,-1,1697549230,False,1,bf303e92,2023-10-17_13-27-10,1.7912781238555908,1.7912781238555908,62005,1105bb7c0067,172.17.0.2,1.7912781238555908,1,,128,7,5,240,214,0.0007729628018415098,2.8486656314723393e-06,bf303e92
90,-0.1,-1,-1,1697549238,False,1,d2852dfc,2023-10-17_13-27-18,1.6268033981323242,1.6268033981323242,62005,1105bb7c0067,172.17.0.2,1.6268033981323242,1,,256,8,9,79,157,0.0009467541139239312,9.607973406718927e-06,d2852dfc
91,-0.1,-1,-1,1697549239,False,1,dcfeb95e,2023-10-17_13-27-19,1.7062487602233887,1.7062487602233887,62005,1105bb7c0067,172.17.0.2,1.7062487602233887,1,,256,7,10,69,160,0.0009958766055575834,9.032223516203409e-06,dcfeb95e
92,0.5923809523809523,-1,-1,1697549991,False,1,b61852e9,2023-10-17_13-39-51,753.6664309501648,753.6664309501648,59008,1105bb7c0067,172.17.0.2,753.6664309501648,1,,64,2,2,204,87,4.507903520370981e-05,6.152802397642129e-06,b61852e9
93,0.6057142857142858,-1,-1,1697550086,False,1,70d6bd50,2023-10-17_13-41-26,846.305112361908,846.305112361908,62005,1105bb7c0067,172.17.0.2,846.305112361908,1,,64,2,13,262,132,2.9489908511767317e-05,7.890251599587483e-06,70d6bd50
94,0.5790476190476189,-1,-1,1697549833,False,1,b0f1f994,2023-10-17_13-37-13,524.323629617691,524.323629617691,59813,1105bb7c0067,172.17.0.2,524.323629617691,1,,64,2,8,128,239,6.852697522760807e-05,2.2772622458852756e-06,b0f1f994
95,0.6109523809523811,-1,-1,1697549870,False,1,2deacebb,2023-10-17_13-37-50,358.14026951789856,358.14026951789856,61185,1105bb7c0067,172.17.0.2,358.14026951789856,1,,32,2,7,232,107,8.88462452628596e-05,6.710289883401011e-06,2deacebb
96,0.6214285714285716,-1,-1,1697550020,False,1,78e90a03,2023-10-17_13-40-20,370.3625068664551,370.3625068664551,61912,1105bb7c0067,172.17.0.2,370.3625068664551,1,,32,2,4,285,117,9.269088121486144e-05,1.9684365503058326e-06,78e90a03
97,0.6138095238095238,-1,-1,1697550470,False,1,d1f6d02d,2023-10-17_13-47-50,637.0872535705566,637.0872535705566,59813,1105bb7c0067,172.17.0.2,637.0872535705566,1,,64,2,8,327,98,6.136542244948095e-05,5.170841067002579e-06,d1f6d02d
98,0.6266666666666666,-1,-1,1697550355,False,1,a6091a3e,2023-10-17_13-45-55,485.8326416015625,485.8326416015625,61185,1105bb7c0067,172.17.0.2,485.8326416015625,1,,32,2,7,295,109,8.22486693916486e-05,6.706455764567289e-06,a6091a3e
99,0.61,-1,-1,1697550289,False,1,48db5b6a,2023-10-17_13-44-49,397.07952523231506,397.07952523231506,61450,1105bb7c0067,172.17.0.2,397.07952523231506,1,,32,2,6,228,148,9.002106256340979e-05,8.153924093731772e-06,48db5b6a
100,-0.1,-1,-1,1697549898,False,1,e62871ea,2023-10-17_13-38-18,1.7032794952392578,1.7032794952392578,60372,1105bb7c0067,172.17.0.2,1.7032794952392578,1,,32,3,5,369,125,0.00014548927313337107,2.037953667991942e-08,e62871ea
101,0.694047619047619,-1,-1,1697550826,False,1,33d6f1bb,2023-10-17_13-53-46,928.2005860805511,928.2005860805511,60372,1105bb7c0067,172.17.0.2,928.2005860805511,1,,32,2,6,348,92,0.00017783064704790787,9.990575816634399e-06,33d6f1bb
102,0.6528571428571428,-1,-1,1697550806,False,1,74a65b34,2023-10-17_13-53-26,820.1604704856873,820.1604704856873,61492,1105bb7c0067,172.17.0.2,820.1604704856873,1,,32,2,4,382,120,0.0002530506924883364,8.55784936061668e-06,74a65b34
103,-0.1,-1,-1,1697549993,False,1,8e3bbdac,2023-10-17_13-39-53,1.7556450366973877,1.7556450366973877,59008,1105bb7c0067,172.17.0.2,1.7556450366973877,1,,32,3,3,334,112,4.001925059299241e-05,9.156751617878137e-06,8e3bbdac
104,-0.1,-1,-1,1697549995,False,1,84919b8d,2023-10-17_13-39-55,1.6910994052886963,1.6910994052886963,59008,1105bb7c0067,172.17.0.2,1.6910994052886963,1,,32,3,10,186,82,4.914328116975081e-05,9.773449882410255e-06,84919b8d
105,0.6333333333333333,-1,-1,1697550884,False,1,79c9a507,2023-10-17_13-54-44,888.7161018848419,888.7161018848419,59008,1105bb7c0067,172.17.0.2,888.7161018848419,1,,128,2,8,322,144,0.0001017202751998651,6.866125665125164e-07,79c9a507
